,date,name,comment,like,replies
35,2023-10-09T16:01:24Z,@AryanJain002,"My dear Ganeshprasad Sridharan and Parsh Kothari.  Sirji Ek toolkit Gang wala Dhruv Rathee kafi h Indians ko Bhadkane  ke liye against country, don't want to ignore your videos due to this leftist and always criticise government attitude of clickbait and scripts Please bhai bohot zimmedar log ho CA Students ne Mumbai ke  event me bulaye the tab mila tha apse ese mat kro Sridharan sir  please Always negetivity and criticism will lead to your criticism soon  Mark my words bhaiya ",0,0
36,2023-10-09T15:42:35Z,@hirenwaghela1368,84000 cr is gng whr???,0,0
37,2023-10-08T02:46:51Z,@pranuthigodse,"Thanks a lot for this video, every time my friends fly i used think why ? why again ? this has answered so many of my questions and confusions.",0,0
38,2023-10-07T07:24:27Z,@sudipsinha3124,The quality of professors/teachers are pathetic in Indian colleges. Govt must introduce teacher screening based on their performance. If any Professor is getting C grade for 2 years consecutively then his/her increment should be stopped.,0,0
39,2023-10-06T14:52:29Z,@SriramP,"Lack of support, opportunities and culture ",0,0
40,2023-10-06T13:59:38Z,@aliamaad8362,Ratan TATA,0,0
41,2023-10-05T18:43:36Z,@adarshm1492,"If India were to undergo a transformation as the fifth-largest economy in the world, how would it benefit the disadvantaged and marginalized sections of the country? The extreme wealth inequality in the distribution of wealth is currently experienced. The distribution of wealth, particularly the GDP growth, does not reach the masses.  The top 5% of wealthy individuals in the country hold 60% of the nation's wealth, while a staggering 50% of the population has access to only 3% of the national wealth. Figures like Mukesh Ambani earning 23,000 rupees per second, which translates to 198.7 crore rupees per day, and Gautam Adani making 1002 crore rupees annually, while 68% of the population earns just 146 rupees a day, highlight the skewed wealth distribution.  These statistics paint a disturbing picture of income inequality in India. The richest individuals in the country accumulate vast fortunes, while a significant portion of the population struggles to meet their basic needs. This distorted growth exacerbates poverty and leads to health and nutritional inadequacies for around 70% of Indians.  Every year, approximately 17 lakh (1.7 million) deaths occur due to diseases related to food insufficiency and malnutrition. Meeting the basic needs of the majority, which includes access to nutritious food and healthcare, remains elusive. This extraordinary wealth gap has a profound impact on the overall well-being of the nation's citizens.  Currently, India has the largest population of the world's poorest, numbering 228.9 million. The stark economic inequality hinders the majority from accessing essential resources for a healthy and fulfilling life. This is a testament to the astounding impact of the skewed wealth distribution in the Indian economy. Without addressing this issue, India's progress will continue to be marred by the striking disparity between the rich and the poor, with dire consequences for the majority.",1,0
42,2023-10-05T06:58:09Z,@jagsblue,"Reservations should be removed in IITs , IIMs and AIIMS and in Promotions.  Also , Reservations cant be based on Cast and Religion, it should be based on Economical condition of the Family .",8,0
43,2023-10-02T16:03:22Z,@ani.ke.tohfa..,"Very bad education system of India make India worst ,poor in future.... We need skill program, diploma, certificate as ancient gurukuls... Old gurukul is gold...",0,0
44,2023-10-01T12:06:15Z,@ReactionTime26,Why u didn't mention about the most important issue of our sustainabile agriculture food business education...we all do for food right but we forget to talk about this point...quite sad...we need to do and resolve the all sectors problem simultaneously,0,0
45,2023-09-30T11:07:44Z,@janavisundaresan6419,Indian politics and anti capitalism the main reason. Add total negligence of tech education for lower level people that coukd have helped manufacturing. Peopke treated business men like criminals. Total banu mentality. Thanks for speaking the truth,0,0
46,2023-09-28T09:00:05Z,@mr.1way534,"I thing , it is harsh truth of india . Indian goverment need to take right decision on goverment policy . we have very good engineer in india .",0,0
47,2023-09-27T15:27:04Z,@Operator09,"I've seen my brother scoring 600 in NEET but not getting good college, but one who scored just 540+ got decent college wow  Can't trust these doctors who got seats because of reservation. System ",0,1
48,2023-09-26T16:59:05Z,@sujathal7403,Hi sir ....can you give a guest lecture to our management studies students hw can I contact you...,0,0
49,2023-09-26T14:53:58Z,@jaiminbajaj,"US respects top talent and gives them opportunities to thrive! In India, Satyendra Dubey was killed for exposing corruption in NHAI and Manjunath for exposing spurious petrol.  I mean yes your fees in IIT in subsidised but so is many things in India which is subsidised and people dont complain!",0,0
50,2023-09-25T19:48:26Z,@snapanime,Har Har Modi Ghar Ghar Modi,0,0
51,2023-09-25T08:16:12Z,@garvdwivedi,Bro doing something in India is so tough that's why Indian talent pool is draining.  You have 40 k seats in good college in which you have to compete with 25 lakh student then you have 60 reservation in that as well. This is the main reason people go outside for knowledge and when they get employed there they start living there,0,0
52,2023-09-25T07:11:28Z,@anujlahoty8022,"WOW, that's an acronym for wow o wow. Amazing video !",0,0
53,2023-09-24T13:19:52Z,@niranjan7457,10:28 bro mentions BITS and proceeds to show Bangalore Institute of Technology,0,0
54,2023-09-24T13:08:59Z,@mighty_potato,"Why the talent won't leave India? Giving opportunities to people based on reservations, stupid politics,Stupid Education system  Even the desire to learn is killed by societal expectations  My friend was good at playing cricket but neither got the opportunity, environment, and since everyone around him thinks that only by studying the curriculum subjects would make their career, they never supported his desire to grow in field of cricket. Hence a talent was killed !  Theoretical logical reasoning does not help in one's growth until one really gets some real support in the times of need...",0,0
55,2023-09-24T07:32:04Z,@NavdeepSenpai,"Few reasons which were missed in video   1. Reservation (its required but wrongly implementation) 2. Outdated syllabus starting from school. We are taught many things which never use in our daily lives or in job. 3. Paying taxes has no benefits. Road in major cities are still in pathetic condition, health infrastructure is poor.  Which is not the case in US/Europe. They take taxes but in return provide better health infrastructure, schools and roads. 4. The above point also contributes to \""Better quality of life\""    In spite of all these issues, \""Mera Desh hai India\"" and I wouldn't want to leave my beautiful  country.",12,0
56,2023-09-22T14:56:06Z,@vipulnayak83,let us hope things will improve in coming years for bharat...,0,0
57,2023-09-22T07:40:46Z,@m.design,"Lets say, if they only introduce this one rule for all the gov institutions that youll get your degree after 2 years of your graduation year and you have to work at least 18 months out of this 24 months in any Indian company - the landscape would change drastically!",0,0
58,2023-09-22T06:35:55Z,@NikhilThakur-qy9uz, ,0,0
59,2023-09-21T09:24:26Z,@ganpatdevasi2985,Indian people should come back and there knowledge should utilized in India as we can reach 10 trillion dollars economy in just few years,0,1
60,2023-09-21T08:56:15Z,@CS-vw7tl,"You  did not touch upon the most burning problem, 'lack of meritocracy aka reservation policy'. Leaves no incentive whatsoever to stay in India. India needs to reverse this super regressive policy if there is to be any chance of redemption otherwise there is absolutely no hope. I am myself a BTech from IITB but dont want my son to study in any Indian college and would encourage him to go abroad unless this massive issue is fixed.",0,0
61,2023-09-21T02:34:32Z,@amitjoshi3271,Pls create more such videos ,0,0
62,2023-09-20T16:55:38Z,@HarshVardhanThakur,"Couldn't agree more. Every thought and analysis resonated over so many personal experiences! May I add a few points here:  1. This isn't just about highly educated skilled workers but also a problem in less educated semi or unskilled workers too 2. We might be waiting on a huge problem waiting to surface due to too many \""liabilities\"" 3. Inclusion has to be from primary education itself - government or private 4. Short term personal gains have to be sacrificed by citizens to push the government if we really want to make a change. Easier said than done though",0,0
63,2023-09-20T14:36:00Z,@joymangalath2699,This country can never come up it's entangled in its own cast ..Creed....colour system with so many God's and above all illiterate politicians,0,0
64,2023-09-20T11:40:09Z,@gourighosh4167,Different causes 1. Colonial education. 2. Lack of job training and job opportunity 3. Total corruption and nepotism.  Now engineers and doctors are 65% of IAS  IPS canditates. Why?  Absolute power and privileges.  5. Licence raj  and most difficult country to do anything indepently. NO ACCOUNTABILITY. NO JUDICIARY (dysfunctional).,0,0
65,2023-09-20T08:15:55Z,@gourighosh4167,"In a single sentence India still takes order from Anglosaxions.  It never had freedom , it had only transfer of power to its Indian stooges. Unfinished task.",1,0
66,2023-09-20T06:57:14Z,@gitanjali5775,"Prevention can be done fast as possible if the realisation is at its peak unfortunately ppl knowing this and deliberately being like'kaam chal rha hai chalne do types\"" Its high time we cannot do this many more ppl with tons of talent brilliant minds wants to do something extraordinary and for that government has fo support in a mutual way where youth and the country both can get benefits.Not degree based system but more skill based too. Very less ppl are there in the nation who appreciate ppl working under them and promoting them accordingly i appreciate those efforts But many things hideous it has to come out govt has to take some sort of actions in order to make the brain drain least as possible or the loop will continue Deal is deal  Also ppl are annoying because most of them come from a orthodox ans cheap background which is a problem this is why southern india is more literate than Northern Ppl are not interested in their own work but others they definitely are",0,0
67,2023-09-20T02:49:23Z,@vrg244,Smart people in India migrating because they don't get such response here which they get in abroad,0,0
68,2023-09-19T04:22:38Z,@manishchoure743,"4:09 \""British left us in a very bad shape\""... What the hell are you saying. More than 60% of the railway infrastructure we use and enjoy today is built by the British. Many schools, colleges, libraries, art gallaries, musems, ports, dams, road infrastructure, city development in Maharashtra, Kolkata, Delhi and many other states in India were developed by the British. Many hill stations in India were discovered by British officers. The development work by East India Company was so remarkable the even after independence these infrastructure are enjoyed by us and are a tourist attraction. British passed laws against our stupid rituals of child marriage, Sati, caste system. In fact indian Brahmans are responsible for the blunder and unequality in India. JUST IMAGINE IF BRITISH CINTINUED TO RULE INDIA THIS COUNTRY WOULD HAVE BEEN A DEVELOPED COUNTRY WITH A GOOD LITERACY RATE AND CIVILISED POPULATION. WE WOULDN'T HAVE TO SEE FACES OF THESE STUPID POLITICIANS, CORRUPTION, VIOLATION OF HUMAN RIGHTS AND MOST IMPORTANT THE CASTE SYSTEM.",1,1
69,2023-09-18T14:03:13Z,@krishnakishorepeddisetti4387,India should create online portal that provides quality education to all...and setup a few labs..where people can attend and learn practical knowledge,0,0
70,2023-09-18T13:34:24Z,@krishnakishorepeddisetti4387,First of all come out of the mis conception that we indians are alone sooo smart that we are leading major companies...  Americans dont compromise....so they leave the position as CEO of google or Microsoft...whereas we indians.... unfortunately...come with compromising mindset from our childhood.. because we are brought up tht way...and we dont have options,0,0
71,2023-09-18T12:43:53Z,@nmbangalore7270,"This is so awesome, to good be progressive all we need to have been well educated leaders and kick Modi out",0,0
72,2023-09-17T18:30:41Z,@vanshkataria5990,"Yes, brain drain is a very big problem but Remittances received from NRI in 2022 is 100 billion usd, and nowadays many Students going for studies are actually going for Labour work...they do labour jobs and pay there fees own there own after earning  #Just another prospective to look at it",0,0
73,2023-09-17T18:25:54Z,@vanshkataria5990,Remittance Received from NRI in 2022 is 100bn,0,0
74,2023-09-17T15:14:04Z,@ashokpatil4022,Jobs in US and Europe are lucrative. Hence many Engineers prefer to go  outside India.,0,0
75,2023-09-17T08:07:44Z,@pallabdutta7536,Give still thinks it's normal no brain drain is happening,0,0
76,2023-09-17T07:19:42Z,@kaushalkumarpathak8867,U don't know reality of iit start,0,0
77,2023-09-17T02:57:30Z,@FarhanAhmed-wb6nh,Iti,0,0
78,2023-09-16T20:00:26Z,@rrvootla,I am thinking that anyone going to IIT with so much resources expended on them should guarantee giving back. Guarantee 2cr/year job and they must work at least 10 years before they can go out. Or convert their education as loan if they leave at an astronomical interest rate.,0,0
79,2023-09-16T17:12:07Z,@Shijinsshijins92,"thanks for the insight, will consider your suggestions",0,0
80,2023-09-16T10:55:01Z,@akashkharade8815,Agree!,0,0
81,2023-09-16T09:38:25Z,@user-vr6hp8eo7d,Lets export all talents...let them be happy... We are United pradesh of india..,0,0
82,2023-09-16T02:27:53Z,@sssriwaran4138,"Brother, If the educated indian has wisdom plus education.....will not leave from ...most one and only mother in the globe....mother matha india...why if every efucated indian thinks i need 10,000 to lookafer my family . Siva Srilanka",0,0
83,2023-09-16T01:04:16Z,@JobCoach1,Over populationGovernment is not responsibleyou have internetu can be what ever u wantevery one have choicethis one I didnt like Ganesh..Sorry,0,0
84,2023-09-15T14:40:55Z,@narayanf1,"You are focused only on employability. But people like me left India even though I had a great job, only because of the conditions around. I guess everyone agrees that there is a better lifestyle in America/Europe than in India.",0,0
85,2023-09-15T14:20:23Z,@anthonydsouza7174,"ALL INDIANS MUST BE TREATED EQUALLY NOT THAT ALL INDIANS NED TO BE BJP,RSS AND VHP MEMBERS.KILLING MUSLIMS,CHRISTIANS AND SIKHS.",0,0
86,2023-09-15T06:52:46Z,@tsrsubramanian2342,All these brains will come back  to India after retirement because of the increased value of their accumulated dollars in India.,0,0
87,2023-09-15T06:50:32Z,@tsrsubramanian2342,"Apart from all other reasons, the high levels of earnings and comfortable life in other countries is the main reason for brain drain. Patriotism is good for all kind of debates but it cannot be deposited in bank accounts ",0,0
88,2023-09-15T02:56:20Z,@kratnareddy9840,Nice topic & well coverd,0,0
89,2023-09-14T16:08:23Z,@NerveHitter,Galti se aagye but thanks bol dena view k liye,0,0
90,2023-09-14T10:14:46Z,@MinisterOfAffairs,"India's talent pool is not draining. There are plenty of smart people in India who are intellectually on par with or above that of, for example, Sundar or Satya. The environment in India is not as conducive to achieve one's full potential and reach the heights of world level success. For every Sundar Pichai who goes to the west there are thousands of Sundar Pichais, under the age of 35, still in India with very limited opportunity. It is much better now than it was in the 1990s and 2000s. But, it will take time.",0,0
91,2023-09-13T08:08:30Z,@Timewaste96ECUTYA,"Even after getting degree from us uk   College still they are unemployable because: they don't have experience  so don't \"" defame \"" this is not the problem of 80 it's belongs to 100",0,0
92,2023-09-13T00:32:09Z,@rockfire3290,"The comments shows the indians knowledge of reservation .  Go and study first what is reservation and comment. In sc/st category, there are less peoples are studying thats why less competition in that category. But these peoples brag about that is the reason. In private sector there is no reservations. Most of the people moving out are from private sector only.",0,0
93,2023-09-12T21:24:44Z,@NOX918,"Well said  , visa formalities are all over and will be gone soon ",1,0
94,2023-09-12T19:55:05Z,@charleswilson8038,Get rid of goverments. Save India.,1,0
95,2023-09-12T19:30:26Z,@RoadRollerA180D,"Because  of Indian education, most of the top-level executives of MNCs and leading doctors and scientists across the world are from India.",0,0
96,2023-09-12T10:45:02Z,@earnunlimited8630,I think our government also did some thing like mit they launched a platform call NPTEL where top class faculty will teach almost every course for free but the problem is lack of knowledge I think the barrier is not accessible ty but lack of awareness I hope this will make change in your option,0,0
97,2023-09-12T10:43:00Z,@thelittleroadandskywatcher8489,IIT were envisioned by Nehru Ji. But Economic disaster for Indian Businesses was created by Indian Government and not Nehru ji. @ThinkSchool do you know how horrible you sound!,1,0
98,2023-09-12T10:13:50Z,@vikrantkhatai5750,"Hey Ganesh, please make a video on Job market scenario in India",0,0
99,2023-09-12T05:30:57Z,@cibo8886,Most Tamil people,0,0
100,2023-09-11T17:34:10Z,@sanjaylimbadiya463,Incredible knowledge and research by channel to nurture audience ,0,0
101,2023-09-11T17:27:36Z,@yohandedhia7314,What were the consequences if the businesses had more than 25% market share during that period of time?,0,0
102,2023-09-11T10:00:15Z,@shaktisharma3336,"All these Indians who have made it big in West. They can work upwards better on pre existing platforms. Not one of them was a founder member of any big tech or likewise. They basically moved out of   challenging environment of Bharat into cosy systems of West. So we are not bleeding g talent as we may like to think. We made UPI, we landed on moon, we are staring at the sun ",0,0
103,2023-09-11T09:47:43Z,@ravimohan582,50% of the IITians are working for USA and western countries. Congress for 50 years encouraged  brain drain.   Now modi govt is encouraging reverse-brain-drain.  Also NRIs are sending huge savings to India.  2022 we received 100 bilion dollars to India which is more than 75 billion dollars of FDI.  IITians are only 4% engineers our other 95% engineers are also doing very well abroad,1,0
104,2023-09-11T04:32:35Z,@eyeofthepyramid2596,"Also, there's a barrier of 75 percent attendance where students are meant to go to hear useless saying from their prof.",0,0
105,2023-09-11T04:04:51Z,@shaikabdulraheem753,"But question is why USA facing always financial cruises all time, why not India because India govt sectors, and public sectors instead of privet sectors",0,0
106,2023-09-11T01:58:49Z,@user-ec8dz9xd7q,Is there a platform for Indian talents to return back to India to bring back the foreign experience?,0,0
107,2023-09-11T01:57:20Z,@user-ec8dz9xd7q,Is there a platform for Indian talents to return back to India to bring back the foreign experience?,0,0
108,2023-09-11T01:55:29Z,@user-ec8dz9xd7q,Is there a platform for Indian talents to return back to India to bring back the foreign experience?,0,0
109,2023-09-11T01:54:20Z,@user-ec8dz9xd7q,Is there a platform for Indian talents to return back to India to bring back the foreign experience?,0,0
110,2023-09-10T15:09:43Z,@Bradleyschaeffer376,"Some group of economists have projected that both the U.S and parts of Europe could slip into a recession for a portion of 2023. A global recession, define as a contraction in annual global per capita income, is more rare because china and emerging markets often grow faster than more developed economies. Essentially the world economy is considered to be in recession if economic growth falls behind population growth.",460,6
111,2023-09-10T09:51:09Z,@sagartiwari9901,Remove the caste system it will also help,0,0
112,2023-09-10T07:27:15Z,@ananyavaibhav5432,where are the study materials dude?,0,0
113,2023-09-09T19:16:56Z,@vishal9676,"Corruption in govt offices, politicians looting money , miserable law and order, regionalism, racism, gunda raj backed by police and politicians , why would someone wants to live in such a place if you have way better options",0,0
114,2023-09-09T19:05:52Z,@dannyd7239,,0,0
115,2023-09-09T16:08:13Z,@RomanReigns-ix1pj,The problem is with people of this nation ..,0,0
116,2023-09-09T16:07:53Z,@RomanReigns-ix1pj,Don't worry next year Congress will come and i will leave india,1,0
117,2023-09-09T15:13:18Z,@MR-hl4yc,"Firstly, I think the people of Indian are not Patriotic to their country and more of opportunist that loyalist. Now, couple this with a cast system still much alive as 1000yrs ago and a corrupted government, then you'll always have a country with mass migration of all kinds of people, not just engineers and doctors.    Take for example Japan, who was in a simliar state after the WWII. However, they rebuild quickly, all because the had a common goal to build a nation of great sucess and both the people and government worked towards this and did so successfully. India Government needs to restructure their econmic and financial policies to that of a 1st world country in order o compete. India have what it takes to become a superpower, but it all starts with from the top, not from the bottom, which is the goverment not the people. We're living in 2023, and this government have polices suited for 1950's",0,0
118,2023-09-09T14:33:41Z,@parambrataghosh4319,It is one of the best case studies of Think School.,0,0
119,2023-09-08T18:19:14Z,@shuvamkumarpatel2050,"I got an offer from the US. For an SDR role. But decided not to go. The main reason is parents , don't want to leave them. The 2nd reason is to have to make India a more developed country. Although i will earn less than what offer i got from the USA. But that's okay. Desh ke liye kar lenge. And honestly the pay I am getting now is good. I am happy.",0,0
120,2023-09-08T18:01:44Z,@mohammed7888,"We should build more statues, restore more temples and rename everything from colonial era etc etc",0,0
121,2023-09-08T13:38:06Z,@mayankmangla8636,"All well told but would like to update on information that there has been initiatives in India too for accessible education although may not be popular. One such example is NPTEL where there are courses from professors of IITs. (May be outdated, I don't know)",0,0
122,2023-09-08T09:42:43Z,@KnightprinceMusic,"India doesn't provide equal opportunity for everyone, because of reservation.... Less scoring people get selected for a job, but higher scoring people get rejected because of their caste certificate.... India should end reservation and provide equal opportunity and equal competition forr everyone....       If India cannot do that then the *RIGHT TO EQUALITY* and Fundamental rights should be scrapped from the constitution... Because no govt is applying those rights",0,0
123,2023-09-08T07:59:44Z,@kchaitanya-li7hb,Reservation,0,0
124,2023-09-08T06:56:31Z,@Connection_Lost,Is jindagi mea to nahi hoga !! ,1,0
125,2023-09-08T01:48:57Z,@zeetelugu2,Elections for every 3yrs is the only answer,0,0
126,2023-09-07T14:17:09Z,@dhirajksharma_,"I came here yesterday, shared my insights regarding the promotions made in this video, and it seems it did not sit well with some people, that they decided to remove it  Didn't expect that from the Think School channel.  ps: let's see if this one stays or not",0,0
127,2023-09-07T08:18:44Z,@sidchaturvedi8389,One aspect which this video definitely had to touch upon is the current reservation system in the country which is one of the biggest barriers for eligible Indians and hence they are compelled to seek opportunities outside of India. I would highly recommend @thinkschool to make a similar video on the current reservation system of India which is extremely obsolete and outdated.,0,0
128,2023-09-07T07:39:15Z,@TechSpaceGlobal,"Sad story of Indian education and R&D ecosystem. It is not only about top college like IIT students go out of country, tire 2 and 3 college students also prefer to go out for studies or job. Government funding on education and accessibility is not going to work as long as job and research opportunities are not available after education. Indian companies are mostly ruled by babu culture and so does govt departments. An ambitious student will never take up a govt job with low salary and No opportunities here in India.  Saddest part is, we have been talking about it for 30+ years and no govt acted on this. We never voted for right cause. We went behind free electricity and free water.",0,0
