,date,name,comment,like,replies
10,2023-12-12T00:56:26Z,@adisusanto3127,I Love the Dragon than dances,0,0
11,2023-12-11T22:53:44Z,@oligokid,lets go India! we Chinese are looking for alternative markets to diversify our trade with western nations. We look forward to having a wealthy neighbor.,1,0
12,2023-12-11T12:32:03Z,@xxneggalee2785,NOPE,0,0
13,2023-12-11T10:43:16Z,@keyto5526,the problem India is facing is human drain to other countries.  you think the brightest minded Indians born of low caste will stay in India?,0,0
14,2023-12-11T01:34:04Z,@therover65,This is a western media program. They would like to see India fight China in every way possible.,0,0
15,2023-12-10T20:14:43Z,@dancovrboski9135,Za satelit.,0,0
16,2023-12-10T20:13:27Z,@dancovrboski9135,Bitonot vi ponydi na idia par. Negovi. Wogi sbr  02posto.koe hovekot.  tajna,0,0
17,2023-12-10T19:27:15Z,@user-np7nl8nf4u,,0,0
18,2023-12-10T06:06:35Z,@kaldeal8113,No. That's exaggerated,0,0
19,2023-12-10T03:50:27Z,@TomW-ks3gp,China doesnt want to compare with India.,0,0
20,2023-12-10T03:39:01Z,@nmew6926,Start with basic thing first. Reform agriculture. Modi failed. 45% of Indian workforce is in agriculture. It's a wastage of human resources. Modi failed to reform because of democracy. US put sanctions roadblock on China to slow China growth. Same UK gave India democracy for the same purpose.,0,0
21,2023-12-10T02:50:24Z,@morning_of_india,"First, cultivate 100 million strong economic leaders who can transform society! A goal-oriented education system plays an important role in improving society and household awareness and helping them become economically independent. We need to strengthen our investment in children's education, improve our education system, and enlighten ourselves and the entire family's way of thinking. And to replace leaders who hinder social development, from a young age, we need to cultivate 100,000 local leaders for social and balanced development for national reconstruction. (( come my CH )",0,0
22,2023-12-10T02:49:56Z,@morning_of_india,2075 year? ...,0,0
23,2023-12-10T01:16:42Z,@wilsonzhuang9227,"Indians are smart, but too smart always",0,0
24,2023-12-09T23:02:13Z,@Chr0n,"The main difference is that India talks, China does.",0,0
25,2023-12-09T11:15:39Z,@user-eg2gm9ic3v,,1,1
26,2023-12-09T03:17:49Z,@Rakesh.Mishra1991,"China is way ahead of India at the moment, it will take atleast a century to cope up with Chinese growth rate",0,0
27,2023-12-09T02:38:55Z,@liphilip2338,Never,0,0
28,2023-12-08T17:53:25Z,@user-dz3mu1vk7n,I never see anyone in china compare china with india.,0,0
29,2023-12-08T15:08:03Z,@albietg2544,"If a country has a large number of population, normally its economy grows.",0,0
30,2023-12-08T10:22:31Z,@maximaxlowe3594,"I believe this report ignores China's new strategy of Dual Circulation and 'common prosperity' policies which attempt to rely on its own domestic market for growth. Ignorance of the latest developments or, most likely, the same China-bashing western media propaganda machinery. The wolf howls at the moon but the moon is still up there.",0,0
31,2023-12-08T07:20:19Z,@lololu1426,-,0,0
32,2023-12-07T20:53:26Z,@cruxunbreakable,Not unless legal and taxation is fixed in this country. Only few people are taxed and there is zero legal protection. Getting money after 100 years is not a good business model . When 90% is taxed and civil cases will get solved ( yes they are not solved in India but dragged indefinitely) then it will progress.,0,0
33,2023-12-07T03:56:23Z,@siberianresort5722,"Unfortunately, India's growth rate of 7.9% is not as strong as China's 4.9%, as China's GDP is 5.5 times that of India, which is a simple math",0,0
34,2023-12-07T02:58:10Z,@felipelim4750,INDIA GDP IS $ 3.2 TRILLIONS & CHINA GDP IS $ 17.3 TRILLIONS AS OF 2023...YOU DECIDES.,1,0
35,2023-12-06T19:55:51Z,@user-lc1jc5sy5b,"China pays more attention to Southeast Asia, India is the source of happiness",0,0
36,2023-12-06T14:21:38Z,@user-rm9zu9lk4y,"(),,,,,,,",0,0
37,2023-12-06T13:17:06Z,@MarYo88888,India should think about build more clean toilets first.  And protect woman pls:    How many woman get sexual assault per minute!,0,0
38,2023-12-05T13:55:17Z,@nileshsharma6934,"Mark my words, india will neither be US or china. India will be india",0,0
39,2023-12-04T20:19:36Z,@JiTheBanditofCathey, ,0,0
40,2023-12-04T10:59:38Z,@ddzg-pp3jz,"India will not be stronger than China, because there is no second era of globalization. Unless India can economically eliminate China's global economic share and completely replace China's world economic status, then the first thing is to have less human rights than China.  Can India do it?",0,0
41,2023-12-04T01:08:23Z,@kenhuang3208,"All developed controies want to teach developing controy open market, less government control and free competetion can make you rich. But back to their history, you will find , Elizabeth I, Roosevelt, Bismann, Meiji, de Gaulle, Park Chung Hee, those strong leader always represents a strong center government backside. Modi and his center government are the only key to India's growth.",0,0
42,2023-12-03T13:51:46Z,@act_sion,Education and mindset is India worst problem,2,0
43,2023-12-03T13:20:52Z,@user-kn6to7ch3c,No indian cant grow because there is a reason/ if china growing because of their great  infrastructure and they have a labour which have work for biggest companies over the world and experience is better then us/ china is developing their own database they dont required google know  so i don't think India can beat china. China has their own companies which are great in infrastructure and it industries and manufacturing.,1,0
44,2023-12-03T10:13:30Z,@LEVIACKERMAN-im9xz,*IF INDIA GROWS THEN 1.5 BILLION PEOPLE WILL ALSO GROW*,1,0
45,2023-12-02T13:26:40Z,@user-eu5ob5zu5s,,1,0
46,2023-12-02T12:48:55Z,@jayliu2656,"India already has its own Deng Xiaoping-Modi, and it needs its own Mao Zedong, which is not enough. It still needs a Qin Shihuang.",0,1
47,2023-12-02T00:40:23Z,@user-lp3dr4wj5y,,1,0
48,2023-12-01T05:33:28Z,@androdadev1749,,1,0
49,2023-12-01T04:40:22Z,@Ronadhoba,Kabhi Nhi Hoga,1,0
50,2023-11-30T23:49:00Z,@dalee2419,"When India beats China, USA will be containing India, so you gotta get prepared, to think that USA will support India when shes coming near the top is delusional.",1,0
51,2023-11-30T23:43:13Z,@dalee2419,"When India gets richer, USA will try to contain it the same way its doing to China, just get ready.",1,0
52,2023-11-30T23:21:29Z,@Brian-nu9rp,China shouldn't be a goal. Chinese people in metropolitan area just earn $1500 and struggle for 1M apartment and being scared of 15% unemployment rate. India shouldn't step into crap again and prevent capitalists playing around their people. Gov should take care of people inside and out well. Let's go beyond better eco and welfare my indian bro.,0,0
53,2023-11-30T19:03:17Z,@sriranga1000,Is Chinas GDP  really 16 trillions ?.,0,1
54,2023-11-30T15:27:22Z,@someone_who_is_too_ugly,India kabhi aage nhi jayga sabko pta hai tumko bhi. Jitna desh me corruption hai aur jab tak caste reservation rahega tab tak kucb bhi nhi hoga,1,0
55,2023-11-30T15:18:59Z,@jonathankwo1658,Yes definitely,0,0
56,2023-11-30T13:49:56Z,@NILNIL-ki5zv,at time of war china and pakistan's weapons will not work...they will fail like toys.,0,0
57,2023-11-30T10:22:49Z,@Puntonghua,Not any time soon,1,0
58,2023-11-29T18:42:11Z,@larrysherk,"India will never compete with China until they bring power to the people and a decent income for all.  That's what China HAS done, and it's called socialism.  If India clings to capitalism, it is stuck in its tracks.",1,0
59,2023-11-29T15:43:14Z,@gaddipatiprabhakar2889,INDIA Will be Fast Growing Economy ...,0,0
60,2023-11-29T11:09:30Z,@user-ji6wb7ki8g,"Indians: China's reform and opening up 10 years earlier than India, so China's economy is better than India's. In the next 10 years, India will also catch up with China and surpass China..  Indians generally accept this view..    It seems like saying that Jack Ma, who is 40 years old, is still struggling to start a business, and at 50 years old, he is already one of the richest people in China.. A 40 year old Indian is still working hard, and he believes that at the age of 50, he will definitely become the richest man like Jack Ma.. 1.4 billion Indians will become wealthy like Jack Ma after the age of 50. Then India will be the most powerful country on Earth, no, in the universe..    Did you see it? What a naive and foolish propaganda..",2,0
61,2023-11-29T02:47:45Z,@Ttui89,"The average Indian beliefs:  1. India will become superpower in 2030 (Edit: 2050) 2. Modi is the savior 3. Gandhi and Nehru bad 4. British and Muslim invaders ruined India, stole inventions and destroyed economy.  5. There existed a super advanced race of humans 5000 years ago, in India. 6. India has the most superior culture",4,0
62,2023-11-29T02:47:28Z,@Ttui89,"Countries that lead the world in 44 critical technology* sectors:  1. China = 37 2. USA = 7 3. UK = 0 4. Germany = 0 5. Japan = 0  *In fields like defence, space, robotics, energy, the environment, biotechnology, artificial intelligence (AI), advanced materials and key quantum technology areas  Source: Australian Strategic Policy Institute (ASPI)  **India leads the world in the field of cow husbandry, which is neither a technology nor critical",2,0
63,2023-11-29T02:22:27Z,@justinwillingale2086,"Go india, I love to see such a happy people be finally able to succeed.",0,0
64,2023-11-29T02:10:42Z,@chandanabella4265,"Healthy economy ng isang bansa ayy masusukat sa ability of its people to produce basic necssities in life..food, clothing, materials for housing, medicine, without need to import. Missing these ability and skills of its people..a country would remain poor..highly dependent on other country..i.e. almost for everything..dissmal  and inutile system",0,0
65,2023-11-29T00:05:32Z,@yu-jd5jg,"India's GDP growth is stronger than China's? Let's do a simple arithmetical comparison. Let India's growth at 9% of US$5T equal US$450B in 2023. And China's growth at 5% of US$18T equals US$900B in 2023. Obviously, the gap between the 2 countries will widen further year after year",0,0
66,2023-11-28T20:53:00Z,@RussellaMcdowell-pw8ci,I think india will be stronger than china,1,2
67,2023-11-28T16:11:22Z,@williamlynn66,This topic attracts more attention from Indian and Indian Government. Chinese and their Government doesn't care about it.  Chinese government cares more about making all Chinese Rich.  Indians can play by themselves.,0,0
68,2023-11-28T06:44:54Z,@rahulgemnani,Wuddddahellll was that intro mfffff,0,0
69,2023-11-28T04:58:50Z,@Anthony-hh3dl,"India needs to unify and standardize scripts and language  *btw, give him a little little China shock*",0,0
70,2023-11-27T21:28:46Z,@augustbornleo,"The Chinese GDP (like a lot of other things China does) is inflated. If any country follows the Chinese way, their country (and culture) will crumble just like Made in China products.",0,5
71,2023-11-27T16:19:39Z,@user-wr9rd2gc6g,,0,3
72,2023-11-27T13:24:51Z,@masterwong5568,"After watching this video,i....",1,0
73,2023-11-27T13:20:54Z,@neoflying,Very informative,0,0
74,2023-11-27T10:35:55Z,@edwingan1758,"Yes, if you allow pariahs to get rich",0,0
75,2023-11-27T07:03:16Z,@abhijeetbhagat100,"on ground level, there is hell lot of curruption, india is 30 year behind china and 70 year behind USA",0,0
76,2023-11-27T03:25:35Z,@Ttui89,Chinese credit rating = A+ or A1 whereas Indian credit rating = BBB- (low) The 3 MAJOR Western credit rating agencies 1) Standard & Poor's credit rating for China stands at A+ with stable outlook.  2) Moody's credit rating for China was last set at A1 with stable outlook.  3) Fitch's credit rating for China was last reported at A+ with stable outlook Indian bots/scammers should try debating with facts rather than Bollywood scripts  Trusting an Indian is like trust an Indian scammer from the tech support call/scam centers,4,1
77,2023-11-26T15:30:57Z,@orange6562,"I have been hearing this since I was born, work on yourself and grow your bank account",0,0
78,2023-11-26T11:17:41Z,@Azizulhakimsm007,Lmao  you think India can stop China ,0,0
79,2023-11-26T06:25:10Z,@wenbogousi,,0,0
80,2023-11-26T01:13:49Z,@JAn-og6lu,"They always imagine that India will be the next China, but ignore the many differences between India and China. Indians think democracy is their strength, but this is the only reason China has completed industrialization in the post-industrial era. In China, no matter how powerful capital is, it does not threaten political decisions, which allows China to deploy industries at a macro level, but India will eventually become an oligarchy, controlled and manipulated by capital.",14,9
81,2023-11-25T21:34:28Z,@user-ln5pi6zp2t,Digital payment is second only to Indonesia? I doubt this fact. Frankly  China started using digital payments almost 10 years ago.  Today Chinese citizens hardly use any cash.,1,0
82,2023-11-25T10:49:33Z,@steveo7502,"Listening to this is like listening to a seesaw of points - India ... something good, however, India... something bad.  There's no general narrative.",0,0
83,2023-11-25T09:25:15Z,@weijie663,first .. make sure not dirty ..,0,0
84,2023-11-25T00:28:18Z,@jeremylyu4070,never,0,0
85,2023-11-24T12:03:39Z,@nupudhar4918,                   ,0,0
86,2023-11-24T06:56:13Z,@adeliaadel2867,",,ny,,barack asiaobama",0,0
87,2023-11-24T05:22:31Z,@user-of7vi6tw5m,A word of advice to Indians: the ideal is good but the reality is cruel,0,0
88,2023-11-24T05:16:47Z,@Walter-jv5kr,Butter Chicken will never replace Kung Pow Chicken as  the world's second largest economy.,0,0
89,2023-11-24T03:50:19Z,@shutup51916,Never,0,0
90,2023-11-24T03:23:21Z,@GLOBALALLIANCE,Why China?  Why don't you compare Indians economy to the US?,0,0
91,2023-11-23T21:42:02Z,@TheSimonsheey,india? give am a break.,0,0
92,2023-11-23T17:56:20Z,@superz7940,india is a joke,3,0
93,2023-11-23T12:46:34Z,@beatrixml914,This man need more subscribers ,0,0
94,2023-11-23T11:36:50Z,@silentwatcher1455,Wishful thinking.,1,0
95,2023-11-23T09:07:37Z,@imac1998xxx,"I really can't believe it! *_>>> 350 kph <<< !!!_* The high-speed railway \""WHOOSH\"" that China helped build in Indonesia is *_more advanced, safer, quieter, and faster than Japan's Shinkansen!_* India's bullet train plans are ahead of Indonesia's and use *_outdated Japanese technology_* that can only reach speeds of 320 kph, but Japan has not finished building it yet. India is really being deceived by Japan! No wonder Indians now hate Japan and demand immediate compensation from Japan on the internet! $%$",0,0
96,2023-11-23T01:33:14Z,@BOBMARLEYY007,India is far fsr behind of China.,2,0
97,2023-11-23T00:15:27Z,@pingqiu7318,"Mostly talking about India's good wish, but no deep insight to how China achieve such a huge leap in economy.",0,0
98,2023-11-23T00:09:38Z,@josephguo6256,"never, unless Mody could become as a dictator.",0,0
99,2023-11-22T19:07:50Z,@vysakh159,Proud Indian,1,0
100,2023-11-22T17:08:10Z,@r-ub1bp,"All democracies are colonies of the US. Even if the U.S. does not try to dominate Indian democracy, Russia or China will. In any case, democracies cannot become hegemonic states. (The U.S. is a two-party system, so it is unlikely that a foreign country will ever come to power.)",0,0
101,2023-11-22T17:01:26Z,@iamyoda66,"Rather than just GDP growth, India should focus on improving the livability of their cities. India has the most polluted cities, rivers and public spaces in general. There are areas of great opulence surrounded by very poor public infrastructure including traffic. There has to be a way to control the chaos. Also, if the economy of India is growing so fast, why does India make up the 3rd most number of illegal immigrants in the US? Focus on livability not just GDP. I have visited many countries with lower GDP growth in Asia  like Malaysia, Indonesia, Vietnam and Thailand where civic infrastructure and overall quality of life is better - I am not even adding countries like South Korea or Taiwan which are closer to Western developed countries.",0,0
102,2023-11-22T15:48:28Z,@alex.2492,:How to get more views on YouTube?   :Just compare India to other countries especially China.,0,0
103,2023-11-22T15:46:10Z,@elnino-fr2my,,0,1
104,2023-11-22T11:32:17Z,@arindamsaha735,do not compare ind with china.,0,0
105,2023-11-22T10:54:44Z,@qinalex987,in your PPT yes...,0,0
106,2023-11-22T07:31:06Z,@hakimye3989,Next China is not India !  Next China is Asean (Association of Southeast Asian Nations),1,0
107,2023-11-22T04:26:21Z,@hatergaming8098,Modi hai to mumkin hai,0,0
108,2023-11-22T00:11:14Z,@silentwatcher1455,India will never surpassed China.,2,0
109,2023-11-21T21:05:51Z,@Justin-kf3dz,,1,1
110,2023-11-21T08:37:41Z,@David-vf5js,"GDP and economic numbers dont tell the whole story. while churning out substandard quality products and providing shoddy services will definitely score up your economic numbers on papers but they are not going to benifit the country or the participants of an economy in the long run.   Take for ex production of bad quality food items such as bread made using feet or sweets made using adulterated milk and whatnot else or in extreme cases plastic rice/egg, mediocre medicine will add to GDP and so will the concomitant healthcare cost that one will be subjected to after consuming those substandard quality food items. This hapoens in 3rd world.   Qualitative economy -where goods and services produced in an economy are of good quality, should take precedence over quantitative economy. This is where the 1st world countries with least corruption(western countries, europe, japan etc) outshine the 3rd world overpopulated and mostly corrupt countries(india, pakistan, bangladesh etc) So a country with smaller gdp need not be intimidated by these big nos as long as it is providing quality goods and food items to its citizen and exporting the same to the others.  Afterall what good it is eating those breads made with someone else's feet, infused with sweat & spit. or having chickens that feed on gutter material as opposed to chikens raised on farmland , or having plastic eggs after every workout.  Edit - plastic egg/rice might be hoax and yet to be ascertained by some credible food safety regulatory board/institution outside of the country of its alleged production.",0,0
111,2023-11-21T08:36:03Z,@kkeongl7894,  10RCEP 33    RCEP,3,2
112,2023-11-21T08:13:31Z,@nillile,Will India become a target of US when chinas growth start declining?,0,0
113,2023-11-21T07:50:35Z,@demdguN,"Rise my Indian brothers and sisters, together we will dominate the universe!",0,0
114,2023-11-21T02:51:03Z,@harisoepangkat6085,"This speaker didn't want to tell you that India can't build coal fired power  generating stations for the power need to produce goods to expand the economy. To build nuclear power stations? Who can pay for that? Not US, Europe or China.",0,0
115,2023-11-20T20:11:43Z,@user-cv7ud6ll5r,Indian mediasounds hilarious,0,0
116,2023-11-20T14:15:21Z,@davidlim5,Good luck to India !!!,1,0
117,2023-11-20T11:38:10Z,@user-wp9mc3qy4e,,3,1
118,2023-11-20T07:27:51Z,@user-ed9so2rb4k,How big are those Indian giants in term of turnover?,0,0
119,2023-11-20T06:59:39Z,@fakhrirafiki1355,Why everyone comments about India? This video is about my beloved country Indonesia ,0,0
120,2023-11-20T03:02:48Z,@yougohgoh1,"Lets be realistic, if in the next 30 years, if Chinas growth rate is 5% flat, India needs a growth rate of 40% constantly per annum to overtake China Similarly for 50 years, if China growth at average 1% per year, India needs 13% consistently to overtake China in 50 years",5,2
121,2023-11-20T02:04:59Z,@rudyalfonsus686,"by youtube's comments, India already ahead of china",2,0
122,2023-11-20T02:04:01Z,@JaspalDoley-do7jt,No never ...India will never be bigger than China ....India is just focusing its outer strength of Military...and Nominal GDP or economy...it just looks good from outside...but inside .... people are dying of hunger ... middle class are slipping below poverty line each year .. passing by ...per capita income is record low than Bangladesh...Sri Lanka our overall lifestyle is worse than them ...our economy..is controlled by only 10 percent of our population generating 90 percent of wealth and ...bottom 90 percent is happy with 10 percent of wealth...don't just be a blind followers of our leaders ...being patriotic..is good ...untill and unless the government doesn't bring a plan to modernise and materialise the common people...with valid plan .. scheme and support... bringing out of poverty...train and skill each and every citizen ..rewarding with jobs and services as per requirement and skill ...India will never be a developed country...others will always think us like dirty Indians spitting pan gutkha ...peeing and pooping every where living in slums etc until and unless common people living standard is not uplifted by the Indian government like China did 40 years ago lifting up 800 million people out of poverty..and Chinas national literacy is 98 percent what is ours ..we are weaker in comparison with China in every sector ...make people first option and development... followed by Infrastructure... science and technology Research and development...etc etc ... military upgradation..chandrayan etc ...but not before the Development of common people out image lies in our internal scenery not in chandrayan... Military upgradation...even thoug it was a cheap mission...and crucial for us as a nation ... citizens should be first and foremost....,0,2
123,2023-11-19T13:40:53Z,@user-gk1xr8ri2s,,3,0
124,2023-11-19T12:40:10Z,@JohnsonDang67,"Why India want to compare with China? India should improve there own country and improve India citizens life. Since India like to compare China why not compare China successful bring out China citizens out of poverty? Don't compare economy although India economy are far back away from China. Compare citizens buying power. Do you know why Apple and many luxury western company don't want leave China? Compare with India how many western luxury company in India? This means what? China citizens leave out of poverty but for India citizens mostly leave in poverty. Why not compare this? Many India citizens got no Clean Water to drink. Public toilets are very very very less. Don't forget back to 30 to 40yrs ago India economy are much better then China not only economy even technology like space program and automobile but today India are far far far back away from China. India Modi always want to be world manufacturing and China are going to become invention just like western countries. Many China factory move to third countries to manufacture and India one of the countries. China don't mind India become world manufacturing because China want to build own brand and products manufacture local or others countries. China construction are become stronger and stronger. China got many Mega Construction around the world and how about India? Simple bridge build twice is twice still can collapse do you know why? Not India engineering poor is Corruption terrible. There don't care India citizens life the bridge collapse there care about how much money there can get. Japan help India build high speed railway and till today how many kilometres had been built? Japan problems? No is India internal problems. India build it own high speed train actually is not considered high speed train because international standard high speed train is 250km and India below 200lm yet not run smoothly got many accidents. Why? Many India citizens can't afford take high speed train do you know that? Not like China every China citizens afford take high speed train. How good India economy doesn't me mean India citizens life becomes better. The rich become more rich and poor become more and more poor. Although India economy already pass UK but UK citizens leave better then India citizens. So India earn so much where to go? Guess yourself. One more things India should stop Talk Big it make others countries laugh at India. Like when China first build own super carrier India Modi come out said India will build lager and advance then China at the end India took 17yrs to build and not bigger or advance then China because China already build 2nd super carrier much much bigger and advance with electronic ejection and how about India? Don't forget India carrier advance electronic mostly buy from western countries not like China mostly build it own. China continues build 3rd, 4th, 5th and so on Modi already keep quiet not said anything make whole world laugh. China build own space station Modi also come out said India will build own space station but need to wait till 2030 come on carrier took 17yrs to build and space station much difficulties do you think can complete on 2030? China successful land on moon and bring back samples from moon few years back and India just successful landed on moon and failed bring back samples from moon. China successful landed on Mars as well and India not at all. So just keep quiet successful only come out talk just like China successful only show out just like Space Station, Huawei mobile Mate 60 Pro, Stealth fighter jet and so on. Keep quiet and do not just talk. India so great full about India and why not speak more Tamil instead English. India government mostly speak English and not Tamil and mostly mix with Tamil and English. That's why India English got a very strong Tamil pronunciation. So you see Italy, Japan, Korea, and many countries including China got speak English in International media or meeting? All use translator because there love own language not like India mouth said love India but body tell them admire UK. The worst part is India people's can speak English consider high class people's and can't speak English are low class people's. Mean what? India speak India all are low class people's? India rape crimes are very very high not only women's also girls under age as well and very very very serious. Women's and girls walk alone on the state very very very dangerous. Don't tell me not. Many India movies also shows as well. What India government did?",1,1
125,2023-11-19T11:43:08Z,@user-nt3tx8pk9s,So  The United States is a worm.Awful beacause many Americans are descendants of dirty colonizers.,0,0
126,2023-11-19T07:27:54Z,@snwath,Pakistan left the chat,0,0
127,2023-11-18T20:51:53Z,@hoshin1015,"The top intellectuals in India have all gone to the United States  There are too few people staying in India, and Indians are not as patriotic as Chinese, so economic development is slow",2,0
128,2023-11-18T18:24:53Z,@user-rq6lk3xt2c,,0,0
129,2023-11-18T15:51:11Z,@user-px1zg2if4c,,0,2
130,2023-11-18T11:07:52Z,@theunexploredpath6184,up bihar ke kutte india mai gandagi ki hai tumne marderchoto  bacche paida karte hoo jab khud ke jeeb mai paise nahi hai aur canada ko bolte hu bc tum logo ko steralize karna chahiye,0,0
131,2023-11-18T01:45:48Z,@ahmonguniform,Tigers  n Dragons  are legends in kungfu,0,0
132,2023-11-18T01:00:22Z,@user-jf8qe5ud3d,china almost catch up India,0,0
133,2023-11-17T17:49:32Z,@alioptim,"India is obsessed with comparison with other countries and has a poor colonial mentality and inferiority complex. Together with extreme nationalism, it will be a hotbed for separatist movements in future. Not a material to be a World Superpower.",2,0
134,2023-11-17T14:41:58Z,@woodhardchang4634,"The flawed science popularization is purely aimed at deceiving Indians of their click through volume. Previously, it was said that China's export-oriented economy has drawbacks, and later, India follows the model of manufacturing in India. What toy city can be used as an analogy, saying it is a buyer's market. China has a full industrial chain, and the cost of manufacturing most products is very low. If capital does not spend low prices to buy goods made in China, why go elsewhere to purchase parts at high prices for assembly?",0,0
135,2023-11-17T12:36:05Z,@yy-je6vv,,0,1
136,2023-11-17T11:35:42Z,@68rrt6,How to get Views  Proof :This vedio    China is superior than us  No comparison,0,0
137,2023-11-16T23:35:46Z,@mukeshjoshi2955,No doubt but Chinese r five hundred years ahead of India .bcz they planned it early.,0,0
138,2023-11-16T16:06:07Z,@teakadamavericks8846,"One world, One family",0,0
139,2023-11-16T12:22:06Z,@jinglongshi9648,,0,0
140,2023-11-16T06:43:09Z,@user-oi3ed4vp7t,never ,1,0
141,2023-11-16T05:16:18Z,@Vishal-raghuwanshi,"it took India 27 years to grow its gdp from $350billion to $3.5 trillion in 2022 so around 27 years are left so today in 2023 India's gdp is $3.75 trillion so leave 37 trillion, at least we need to get to $30 trillion by 2050",2,0
142,2023-11-15T17:00:48Z,@michelwong1,"Will India's Economy Grow Stronger than China ???  Yes ! Of cause, its Economy Will Grow Stronger than China !!!                            You Think So ???",1,0
143,2023-11-15T13:56:43Z,@gowthamanjaiganesh3210,India should begin to privatise 90 percent of its PSUs and Non Performing Assets and should cut down red tape and should build proper roads and rail infrastructure and build more airports and complete all mega projects within stipulated time. Then India  as a whole would grow and should focus on empowering its women.,0,0
144,2023-11-15T07:27:21Z,@MAA...KALI...,"Yes, it will be happened when the Sun rises in the North and sets in the South. Do you need more details? ",0,0
145,2023-11-15T06:10:38Z,@francishubertovasquez2139,"The 1.1 trillion yuans or dollars collectibles of China from countries within and along the China economic belt road initiative, Ive learned some of which were in the due date already, if some who owed China defaults and changed alliance thats headache for China and forseeable financial burden if diplomacy and business not done in a proper way, then India could be monitoring the situational pulse and the way they created naval bases at the exit from Malacca strait and ports in Africa to rival Chinese establishments in Djibouti and other areas from South Asia to Africa, the way India silently and slowly creeping economically with stability looking for the proper timing coz even in alliance like the BRICS, there are secret reservations minding their own territory sake, that happens everytime in history.",0,0
146,2023-11-15T04:11:46Z,@arielcmart,The brazilian PIX do not have fee,0,0
147,2023-11-14T19:53:20Z,@watanabe00738,We love  INDIAN  brothers from BALUCHISTAN,1,1
148,2023-11-14T09:24:14Z,@user-mf2vg2kq9h,,0,0
149,2023-11-14T07:56:41Z,@huanak4052,"Guy, at 6:42 about real time payment transaction,  WeChat Pay is 2nd large and has a daily transaction volume of over 1 billion.  just WeChat already 10x bigger than whole India, so I don't know where you get your number from. google top 3 e-pay company: Alipay, WeChat Pay, UnionPay.",0,0
150,2023-11-14T07:16:24Z,@SagarHalder-ug2xy,Poor,0,0
151,2023-11-14T02:28:11Z,@user-iv1cq2kp5i,,0,5
152,2023-11-13T22:12:48Z,@AkSingh003,BJP is best ledar for bharat,0,1
153,2023-11-13T20:55:25Z,@HingaMartha-cr7gp,"Impossible. How an uneducated, chaiwala, Dictator like PM lead the country can do that? Until BJP is fuck out of the country, India don't have hope.m",0,0
154,2023-11-13T20:52:18Z,@othmarbrunner9639,Depending how many American multi national corporations decide to set up shop there,0,0
155,2023-11-13T16:52:10Z,@user-gu8bu1bn8t,"You can Deficate on the street and get a 100,000 likes in India.",1,0
156,2023-11-13T16:51:19Z,@user-gu8bu1bn8t,When you are very effective people are not going to like you. When you're stupid you're gonna get a lot of likes?,1,0
