,date,name,comment,like,replies
36,2023-11-03T22:19:51Z,@RamKumar-pe7hp,dud your maps are wrong. Show india with the right borders we take our territorial sovereignity seriously i urge you to not make the same mistakes again.,0,0
37,2023-11-03T12:27:32Z,@shantanuparanji,why educate ur people when u can keep them dumb and exploit them?,0,0
38,2023-11-03T07:22:11Z,@jeffbansos8106,this content is full of western imperialist propaganda...  In modi ji we trust,0,2
39,2023-11-02T21:04:32Z,@abirnigam8816,"Title:- \""the problem with India's economy\""  Meanwhile reality:- Recession in the world, US economy crawling, Chinese economy slowed severally, Euro zone economics stagnating with Europe's biggest economy Garmany falling in and out of recession, UK having over 90% probability of recession.  At the same time Indian economy growing fastest in the world with over 7% of GDP growth expected this financial year.",1,1
40,2023-11-01T01:05:07Z,@oliviaralston1,"You work for 40yrs to have $1M in your retirement, meanwhile some people are putting just $10K in a meme coin from just few months ago and now they are multimillionaires.",19,24
41,2023-10-31T14:15:30Z,@Proud-NEPALI,india spends crazy amount of money on Useless Temples hindo and Statues of greedy Corrupt politicians.. Majority of the population of india is satisfied by this,4,6
42,2023-10-29T20:44:19Z,@hashimabdul9728,Nice Kerbil Space Program Music!,0,0
43,2023-10-29T08:01:05Z,@daiwattt,One category of #Andhbhakts will never agree to logic!,2,0
44,2023-10-29T03:50:01Z,@ananyatulsi3490,"Though I do agree with a lot of stuff said in the video. I don't think your example was rational when comparing India to China because China is a communist country while India is a democratic one. And I would gladly choose India any day over China if it means I can live more freely. Actually, if my family lived in China I would not even have a chance in life because at that time they had one child policy. Though India's growth is slow, which one is better really? Being in a nation where u have no choice at all sounds much worse to me. Also from my experience, I don't think Indians can't handle criticism, on the contrary, we are very self-deprecating people. We talk about the problems of our country more than anybody else. the problem is we all just blame it on the government, which makes sense in a way. I have hardly ever seen people be like \"" MY GOD INDIA IS GREAT, THE FASTEST GROWING ECONOMY\"". instead, if somebody says one good thing about India people just go ahead and state atleast 20 different things that are going wrong in our country. I have heard foreigners praise India more than I have ever heard our own citizens say anything good.",0,1
45,2023-10-28T10:28:50Z,@Arpit89,Our country does not have money for skilling our people we are poor country only the private sector can skill our people by on the job training for that to happen companies need fewer regulations and fewer clearences but that is not the case for example for the last 4 years  foxcann is trying to set up a  semiconductor plant but still it has not even began to built the outer building because of beaureucratic hurdles companies have to skill the people dependjng on government is not a good idea,0,0
46,2023-10-27T10:36:52Z,@TheHolyghost55,"Nothing will change as people here vote illiterate leaders based on religion who know nothing about the economy, and follow what corporate companies.",0,0
47,2023-10-26T17:24:53Z,@prasanjitpal8739,India has most worst health and education system as compared to the other developed and developing country..no clear vision only politics..,0,0
48,2023-10-26T09:54:25Z,@ssnsarmachalla7352,* Millionaires are not investing in industries * Billions of People are not Paying Taxes  * Governments are failed in controlling Corruption and misappropriation * Government lifted Tax on increasing Wealth  * Government has not not limited Wealth increase * Government Officers became Corrupt and mingling with Businessmen,1,0
49,2023-10-25T23:02:59Z,@incastinc,"Hope the Education Dept. takes notice. India has ALL THE TOOLS to educate 1.4 BILLION citizens to the highest educational standards in the WORLD. 1. At the least cost, yes at the LEAST COST. 2. The best education in the WORLD. 3. In ENGLISH and the MOTHER TOUNGE OF THE STUDENT. Simultaneously 24/7. 4. Teaching is done at \""HOME, 24/7, 365 days. 5. From a remote village GIRL in Himachal Pradesh to a college student in Kanya Kumari in English \""STEM\"". Length and breadth of Bharat.   Tools. 1. 5G telecommunication. 2. YouTube 3. Cell phones 4. Desktop computers  5. Electrical network 6. Computer network cables. These are all essential for ANY NATION and every HOME to be called MODERN. If Bharat wants to be MODERN It MUST PROVIDE this NETWORK at a \""cost\"" to every state and every home. Divided  between 300,000,000 households is good, but a country like India can afford it. The cost of curriculum purchased and distributed over the internet, YOUTUBE, 24/7.  Cost is divided each year by 8,000,000 or more students. Central Government  conducts Public examinations for different levels of education and awards graded Certificates, or degrees, that the central Govt. recognizes. This is THE INDIAN STD.  That should make the students proud, but tough to get high grades.  \""PURCHASE THE LESSONS, FROM THE BEST SCHOOLS AND COLLEGES IN THE USA\"". This becomes an INTERNATIONAL STANDARD. India should modify the curriculum  as and when needed so that it \""fits Indian current requirements\"". This is a cost divided over \""higher education 8 million\"" students. Concentrate on STEM. That is important for Nava Bharat, to really compete in the world, which is THE FINAL TEST!  it is the DUTY OF THE COUNTRY to provide at a reasonable cost and time. Nothing is Free. In China, education is free for all men and women, length and breadth of the country! China produces several times that of India's college graduates, and several times scientific  publications, and inventions.",0,0
50,2023-10-25T19:52:18Z,@rezaulkabir4217,"Thank and appreciate for realistic,informative presentation.Unfortunately India,government and people are in extreme illusions and unrealistic celebrations.Please try to understand the reality,thank.",0,0
51,2023-10-25T15:00:36Z,@ClovarChillin,"As a medical aspirant from India, everyday a thousand thoughts arrive in my mind whether I should settle abroad or server at my birthplace at the only govt. hospital filled with corrupt and un-skilled staff.",4,0
52,2023-10-25T07:51:47Z,@BeastHacker,"If you describe 2 major problems of India, they would be culture and government",0,0
53,2023-10-24T05:56:13Z,@itxmeme7143,"Kerala is best state because wt ever we dont have, kerala have best healthcare and education",0,0
54,2023-10-23T21:05:29Z,@twilight6460,Jayant Bhandari : India will eventually disintegrate into many smaller countries,2,0
55,2023-10-23T05:37:12Z,@thienquoc5790,5:25 Bro really put the Taiwanese flag as the Samoan flag ,0,0
56,2023-10-22T12:57:05Z,@kapilsharmaWorld_uncensored,Massive problem with india is it's flert with being a welfare state. Govt simply pays free money to buy voters.   A very large sum of people don't pay tax at all.  We lack job here. So much broken about this nation yet it stand. Not sure how much the middle class can take this before collapse.,0,1
57,2023-10-22T10:32:31Z,@shahidchaudhary52,Aight india is  a lostCause time to bail... ,0,0
58,2023-10-22T04:42:25Z,@gymvision1905,India doesn't have a education system   it has some thing known as rote learning created by Aliens to make Indian people dump .,1,0
59,2023-10-22T03:32:36Z,@raavanavaishravana8244,We have a lot of flaws ... But not even one of what you talk about! Please do your own research and develop an opinion. Don't just follow the data made by other stupid organisations! ,1,2
60,2023-10-21T15:08:16Z,@Tate525,I am the only one who sees India as whole is really going nowhere in the long run.,1,1
61,2023-10-21T07:49:05Z,@MadhevrajSriram,Relgion and Caste based politics in India had pushed down education and healtcare to bottom of priorities.,0,0
62,2023-10-20T17:06:44Z,@techbasics6142,Even the ISB professor who is on govt panel for economic policy said exactly the same about India that we need to invest in human capital,0,0
63,2023-10-20T14:45:18Z,@saedaslam2620,China's growth is based on debt just like US. We are of the mentally to keep debt at the lowest possible or no debt at all,0,2
64,2023-10-20T08:09:38Z,@allanmark,Meanwhile our Media: We're doing far better than Pakistan so everything is fine.,6,1
65,2023-10-20T07:24:56Z,@harshitpandey5280,India is the only country where wise ones stays quite so stupids wont feel offend. People who talks about liberty are claimed as anti national . Just Disgrace to The India ,0,0
66,2023-10-19T12:13:31Z,@riteshnarwariyaxia1593,"Time speaks facts , so we will see",1,0
67,2023-10-19T08:27:42Z,@garv1177,The main problem with the youth of India are that they are heavily influenced and brainwashed by their parents to just try competitive exams for govt jobs whose acceptance % is less than 1% as a result about millions of youth waste their energy in just trying to crack a stupid exam to get a job rather than trying to upskill themselves learn practical industrial skills and contribute to the workforce which would take much less time than taking multiple attempts to just clear govt exams atleast get a job before sitting for these exams and learn industry relevant skills. More than the government I would say the youth are also equally responsible for the current sorry state of the country.,2,0
68,2023-10-19T06:31:51Z,@thedeceit-qh6mf,Simply because of demographics india will never be china,0,0
69,2023-10-19T02:49:27Z,@gujibuandfriends9766,India needs giant brains to make everything right.,0,0
70,2023-10-18T18:23:27Z,@Dip-il8eg,"I AM WAITING HERE FOR DESTROY \""CHUDIR VAIDER GANDHI NOTE\""",2,0
71,2023-10-18T14:09:08Z,@Harusaba,Wrong flag for RoC (Taiwan),0,0
72,2023-10-18T14:06:24Z,@Don-is9zb,"All you racists need to end it all, BHARAT WE UP",1,2
73,2023-10-18T11:26:13Z,@nas3434,Well as an Indian I can say that our women will either work in comfort or not work at all,4,0
74,2023-10-18T09:44:10Z,@shamakrai3310,"The major problem of India is Casteism, Regionalism and Communalism. Many politicians  just take the advantage of diversity and vilify one community and make them enemy of their core supporters. They do good work on paper and promote enmity between communities for votes.  Even after 75 years of independence, the people of backward communities are facing inhuman discrimination. They are denied opportunities which are normal to people in Europe. They can't do successful business, can't become influencers and when government give them opportunities then the privileged communities (out of jealousy) protest against it. [Casteism]   There was movement in Maharashtra where anti-bihari and anti-Tamil forced led them exit Mumbai because of Bal Thakry. [Regionalism]  After the BJP party came to power, many Hindus are becoming radicals criminals who are identifying and killing poor Muslims (sometimes rich). Many Muslims have been victims of mob lynching where the criminals are not just roaming free but are also rewarded.  Definitely, when educated people criticise these activities, they are termed as Urban Naxals, Anti-National, Pakistani, Chinese etc. So nobody dares to question government when they sell tribal lands and make them landless, or wasting money on Statue of Unity and Central Vista.   So I don't think so we can invest in our education and healthcare. Also, american funded terrorism also have done much damage to our infrastructure development processes.",5,1
75,2023-10-18T08:17:22Z,@ButchCassidyAndSundanceKid,India is a failed state.,3,2
76,2023-10-18T00:02:37Z,@willleslie2745,"One thing they forgot to mention. INDIAN SCAM CALL CENTERS! They shy away outside investors from india. India has a horrific reputation in scam call centers, gang activity against women, bringing their low standards to other countries. I love some indians but a lot seem to be rude and lack self care / are very smelly",0,1
77,2023-10-17T21:58:48Z,@melikechoc0,"I'm gonna say it. India needs its own Cultural Revolution.  That's right, subject the culture to a struggle session. Let them revisit it later so they can reform it without the shackles of \""tradition\"".",1,0
78,2023-10-17T18:47:48Z,@exchangedspider,Reality check for JIO users!,0,0
79,2023-10-17T16:44:58Z,@lakshaybansal3986,"#India really needs to make its education system, health system & bureaucracy better, liked your video.",1,0
80,2023-10-17T15:54:33Z,@gagandeep484,Indians are in delusion... We indians believe in stories and mythology like our religion... Can't handle the truth... So misguided opium of religion and hinduism...,3,1
81,2023-10-17T12:12:47Z,@abhishekmukherjee4857,"Indian companies need better management. Most of the profits are gulped by the owners and the managers middle level management gets a fraction of that and the lower level workers are stuck with minimum wage for most of their careers.  Also, we need efficient and productive companies. In a recent survey, it was reported that Indian productivity per capita is way less that what is considered acceptable. It is because the company policies and ways do not promote productivity rather they waste too much time in documentation, meetings and worthless discussions rather than chasing profits and KPIs.",0,0
82,2023-10-17T11:13:01Z,@nima1378,Proud to be indian anyone??,1,2
83,2023-10-17T07:49:14Z,@avinnash076,"How quick people are to blame everything on the government and others and take no responsibility themselves?  And then they say we should take \""criticism\"" properly. Hey, dumbasses, do everything in your power to make your life and surroundings better, stop playing the blame game. Politics is garbage and politicians are worse, doesn't matter if it's modi or gandhi. They are never going to help the people the way it's expected out of them. So take acrion yourself, do some actual work and that's how our nation will progress",0,1
84,2023-10-16T19:42:34Z,@aceproductions5734,No one else going to talk about how they used the Samoa flag for Taiwan?,1,0
85,2023-10-16T19:32:48Z,@anshulgajwani2749,The problem with Indian economy- its fastest growing economy in the worldprojected to be 3rd largest by 2028,1,11
86,2023-10-16T17:20:56Z,@solbrah8,"Politicians tearing down the nation, the biggest democracy is itself a weakness for india. India should make rational decisions like china make all people equal, the current government gives privileges to the people who are already ecologically stable",1,0
87,2023-10-16T16:54:39Z,@sachindhakarey5646,In comment section everyone saying only two to three memorized word only i.e. Lack of education and infra. But in this comment section no one talk about the biggest weak point that is OVER-POPULATION !!,5,2
88,2023-10-16T11:40:09Z,@rishavcnx3413,"How exactly does balancing workforce and raising drug addicts going to increase economy by 24%??? And who told you that India has workforce shortage??? You claim India has increasing unemployment & also claim increasing workforce will increase economy!!! Isn't that self-contradictory? You have no clue of anything in India, not sure what kind of dummies liked your video.",0,1
89,2023-10-16T08:17:23Z,@shouryarajput7302,We must understand were we lack,1,0
90,2023-10-16T02:56:34Z,@jillpatel474,"The problem with West is they can't handle someone else's progress, especially the growth we've had in the past decade, so the natural instincts sink in for them to us being brought down by highlighting common issues. Sure we do have issues but it takes time to overcome them with the largest population in the world. So get on with it.",3,10
91,2023-10-16T02:35:36Z,@rxjnnigafan123,"Maybe India wants to preserve it's family system by not having to have women work by default and only work if necessary. I also think that this analysis is heavily flawed because the sheer number might matter economy wise but the \""factories\"" in china can never be mimicked in India because we believe in laborer rights and not prone to having slavery in our markets.",0,1
92,2023-10-15T19:45:06Z,@laylaali5977,Excellent information,0,0
93,2023-10-15T18:09:23Z,@watsbrewing,"Chinas leaders dont make rational decisions. And they make up numbers and statistics thus catapulting their GDP. Im by no means denying Indian economy has problems, but this video does a poor job of highlighting the underlying true problems.",1,2
94,2023-10-15T09:42:20Z,@kumaragurusubramanian581,"People commenting out that education system is bad, what are u gonna do with educated people without jobs. There is not much need for very skilled work force. The reason for unemployment is people are getting away from their family occupation and want to join the main stream industrial workers. But industry can take upto some limited amount of people only. That is one of the reason why india is trying to revive gurukula method ( following family occupation) reducing people dependency on gov and corporates to give jobs.",0,1
95,2023-10-15T09:26:06Z,@kumaragurusubramanian581,"Indian education system is not the reason of the level of unemployment. The reason is there isnt much jobs . Most of the times,  a candidate is overqualified for the role. People's degree certificate are worthless not because of the education system, but it's because a engineering degree it's not worth if the application is for a lathe operator in contract. Tbh Indian youths are exploited by big mncs. I know my friends who are not financially gifted had to go to machine operating jobs in companies like Yamaha, TVs, wabco, for salary of 12 to 16 k ( 150 to 200 US dollar) a month after finishing engineering degree in some decent engineering colleges like St Joseph, panimalar etc.. the worst part is they are not permanant employees. These companies will hire freshers from colleges on contract for few years and promising permanant position based on performance, juice them out their blood in their prime age ( 20 to 24) and send them home. Only a handful get permanant positions..",2,1
96,2023-10-15T08:04:13Z,@VenkatR-ko6mi,The problem with Indian economy is India is second largest corrupted nation in the world with its population. Governed by  thieves and third class brokers.,2,0
97,2023-10-15T04:12:43Z,@nishantraj8490,Western media hypocrisy is real and this video is the prove of it,1,6
98,2023-10-15T03:05:08Z,@vsssa1845,"if economics from an outsiders' perspective is this bad then from an insiders' perspective its even worse, its estimated only around 4 % of budgeted funds really reach to population, rest is eaten up by corrupt contractors, employees with ties to local leaders.",1,1
99,2023-10-15T01:35:57Z,@nickpednekar5312,"I have lived in the US for over a year now. I realized India does a lot of things better than most first-world countries but lacks the most basic thing that makes a successful society, civic sense. Indians lack civic sense, more observable in the older generation (boomers and Gen X). The day people will start taking some responsibility for their actions, India will be a better place. And obviously, get rid of the caste system once and for all.",0,0
100,2023-10-14T23:53:02Z,@Elonfuckingmusk,I agree that education needs to be reformed and government should invest more in education and training.   But I also think India shouldnt be compared to China. China doesnt have the same freedoms as India. China has the advantage of taking on large scale projects that can last many years or even decades but India cannot do that to due government changing every election cycle.   7-8% of Chinese population pays income tax yet less than 2% of India pays income tax despite having similar number of people. The government can only do so much with such few resources although govt is working on that issue also with implementation of other forms of taxation.   About 35% of Chinese population depends on agriculture for livelihood but a shocking 58% of Indian population depends on agriculture for livelihood which includes women also. Its not that women do not participate in the economy but they standard for measuring their participation is limited. India has largest crop land of any country.    Chinas economy grew very fast and rapidly mostly due to manufacturing boom that lasted for past 3 decades but it doesnt seem very sustainable looking at their population demographics. Chinas growth isnt sustainable and theyre already in trouble with economy currently facing a major recession and youth unemployment sitting at 50%. They cant even release all of the data because its so disappointing. Meanwhile India is about to experience a tech boom and is placing itself strategically in the geopolitical shift currently taking place. I hope this YouTube channel can give proper context for the current challenges faced by India to better educate its audience. Still a good video. Hope people learn something.,0,0
101,2023-10-14T20:37:33Z,@bhavsagar5,"I just cant appreciate enough how you have shown all perspectives, including the positive ones, which just goes on to show its a really well researched video aimed at actually educating people, rather than manipulating them. I wish the Indian populace was much more involved in active functioning of the government through letting their wishes known to the people in power and forcing them to implement those policies which people see fit, rather than waiting 5 years to change the government, which almost results in the same policies.",1,0
102,2023-10-14T19:02:33Z,@vladislavgorshkov737,"06:07 please provide details, graphs etc on each part, otherwise its sweet talking",0,0
103,2023-10-14T13:44:56Z,@devarshbhatt5612,How to solve India's 50% of the problem? Fix the caste system and population growth,2,0
104,2023-10-14T04:55:56Z,@praveenkant7976,Andhbhakt has done it all,0,0
105,2023-10-14T03:40:29Z,@shreehariraam2290,"The \""Problem\"" is literally shown in the thumbnail itself ",1,0
106,2023-10-14T00:18:28Z,@ashwinichandrashekhar2740,"I know youre trying to make a serious point and all, but three point forty seven? Sigh",0,0
107,2023-10-13T23:58:54Z,@gyanprakashraj4062,BHOLAA BABA...ONLY....,0,0
108,2023-10-13T21:33:48Z,@trpweb,"A major chunk of India's economy is cash, that's unaccounted for in most data.  Slowly the cash component in the economy is going down, still a long way to go.",1,2
109,2023-10-13T16:55:59Z,@asmitkatiyar2063,Such a diverse country the positive is the - ve and it's old age politician and all mla mps who sell themselves in crores and change parties indian politician only think of themselves as long as it's working and it's not too late Indians are happy when their will be nothing left it'll be late by then and it'll become future Pakistan wait and watch,1,0
110,2023-10-13T16:06:01Z,@veronicaarias211,N America n South America just sucks.,1,0
111,2023-10-13T15:34:33Z,@imperfect_banda,"Let's just accept the facts guys. These facts are true. Yes India is doing great but if we focus more on our education and health rather than elvish and big boss, we will surpass China. And if we don't we will always stay behind from countries like China. Yes our soldiers are more brave, more heartly and courageous than chinese soldiers and we can beat China in a war and can set an example of courageous war. But if we want to surpass China and want to become great we will have to learn from our own shortcomings as well as from our enemies success and failures. We all know if someone wants to become great they must have accept their shortcomings and limitations, then only they can grow. Similarly our government should accept our Countries shortcomings and should work on them. Jai Hind, Jai Bharat",0,0
