,date,name,comment,like,replies
227,2020-11-26T08:57:45Z,@streetboy6320,Any indians,0,0
228,2020-11-26T01:39:08Z,@islandguy6928,2:10 poor train.Calling for help as she's tracking through human excrement.,15,0
229,2020-11-05T00:46:58Z,@sajjadkhan6761,Shame on Modi you are cheating the  Country,3,2
230,2020-10-26T09:31:30Z,@ashokkumardas4781,"         %  This is a ten year old video  reflect status of 2010 or before, now the situation is different having 99% coverage.(  2020,) Alzazira broadcasted 10 yrs beck as seen in video.",1,5
231,2020-10-26T08:02:25Z,@HS-py1kc,This vid is 10 years old See the stats now ,2,1
232,2020-10-25T10:06:15Z,@ZahidHasan-rn4uc,My home  is only one floor & have 4 bathrooms ,13,6
233,2020-10-25T09:23:50Z,@powerofnation1964,Is this india?,6,1
234,2020-10-24T15:37:05Z,@abgsapik3998,Handphone 1st toilet 2nd.haha.. Only in india.haha,5,2
235,2020-10-18T07:32:31Z,@dukefly2242,In2010:30%   In 2020: 91%of indians access toilet tight slap on face who making fun of india,1,1
236,2020-10-16T11:56:41Z,@burung81,"dont know why this video recommended to me, i am not a fan of poopie..  anyway she said 31% indian has toilet, meant 450 million, so about 900 million need to open defecate. That was 2010, 10 years ago. Now 2020, how is the progress? Sir Modi, your report card pls..",0,1
237,2020-10-07T08:47:15Z,@TechZone4U,1like=1Toilet   Donate please ,2,1
238,2020-10-03T04:20:46Z,@sarfarazahmed6112,Really they dream of being super power ,8,18
239,2020-10-01T17:45:34Z,@rajashair4147,"Phir bi dil hai hindustani  Samaj sako to samajlo dilbar jani Hath main mobile pr gand ko dhonay ky liye koi na pani,  dil hai hindustani. Kiya krain gy gand dho ky dilbar jani.phir bi dil hai hindustani. Ab ki bari phir se modi ji ko hi vote dain gy. Jay ho",0,1
240,2020-09-30T07:09:40Z,@harshrana5372,Disgusting comment section,1,0
241,2020-09-29T04:07:45Z,@nielarmstrong3627,Not being born in India is the best thing in life,61,13
242,2020-09-25T07:30:49Z,@ANONYMOUS-hs4ep,,1,0
