,date,name,comment,like,replies
20,2023-12-01T11:06:10Z,@rahulghosh9039,"Reforms we need immediately:  1.Uniform civil code.  2.Population control bill. 3.Removal of words social secular words from the Constitution.  4.Making India a Hindu Republic (Hindu Rashtra) constitutionally.  5. Absolutely Changing the Indian education system. Making the system more student friendly, making it capable of generating people who are creative and employable, absolute removal of rote learning. Making Ramayana Mahabharata compulsory as text in classes 9,10,11,12 instead of Shakespeare's plays. Test evry student's IQ and let him/her follow only that what he or she wants to follow.",1,0
21,2023-12-01T04:44:03Z,@nirdundeb.s1549,Super sir,0,0
22,2023-11-30T21:45:47Z,@moinuddinmohammed7151,What bunch of stupid lies!!,0,0
23,2023-11-30T16:47:06Z,@namratajadhavrao7939,57:53 Best part of the podcast. Watching that Jai Shri Ram again and again,0,0
24,2023-11-30T16:45:54Z,@pramunchupadhyaya9108,,0,0
25,2023-11-30T08:04:37Z,@sonuekbhartiya9213,"                          ,  ,       ,         ,            ",0,0
26,2023-11-29T19:19:51Z,@poojamore9981,He is right on english is not important rather than important the topic and answers . Don't b inferior even if u don't speak English,0,0
27,2023-11-29T18:15:20Z,@shancsk28,"I expect he says something about our Anna Annamalai. Suddenly he says, it gives goosebumps.",0,0
28,2023-11-29T11:09:24Z,@sanjayrohida1968,"Just watched your show for the first time ever! Loved your ease and comfort with guest and only one suggestion, reduce the show time as it gets stretched in the end. All the best. Will surely recommend your show to my friends. Cheers",0,0
29,2023-11-29T02:45:50Z,@Jyoti_kala21,@58:06 jai shree Ram ,0,0
30,2023-11-28T17:29:56Z,@AjaySharma-iq7zz,Hindi language m ek podcast jai sai deepak ke sath,0,0
31,2023-11-28T14:44:28Z,@neeru4raghu,I am a kerala Hindu .. He is absolutely correct .. left ruining life for Hindus Muslims and christian people,0,0
32,2023-11-28T08:53:02Z,@btsarmy-2665,I just loved this Podcast .,0,0
33,2023-11-28T05:36:40Z,@prafullasatheesh1639,Sai Deepak Sir ,0,0
34,2023-11-28T04:24:50Z,@pravinpatidar1999,What a personality ,0,0
35,2023-11-27T18:04:47Z,@sureshung2371,Racism fellow idiot bjp broker,0,0
36,2023-11-27T16:08:51Z,@biranchinarayansahoo2789,57:34   If your are want for the part of domestone .,0,0
37,2023-11-26T16:52:49Z,@RanvirKalra09,Great man ,0,0
38,2023-11-26T16:29:50Z,@Livetwolearn,Deepak Sir you are amazing. please do J Sai deepak sir podcast in Hindi so more indian can connect to this.,0,0
39,2023-11-26T16:29:09Z,@nishigandh,We need him. Bharat needs him,0,0
40,2023-11-26T10:19:28Z,@RS_JAYANTH,29:00,2,0
41,2023-11-26T08:27:00Z,@trackandtrace630,,0,0
42,2023-11-26T07:43:52Z,@chiragrv218,Meet with sudhansu trivedi.,0,0
43,2023-11-25T17:26:20Z,@counterpoint9260,cheap RSS-BJPee propgandist and Goebbels of RSS who makes Amit Malviya look like  a saint in comparison,0,0
44,2023-11-25T14:10:40Z,@rushikeshpawar8055,57:50 thanks me later....Boom Jai shee Ram...,1,0
45,2023-11-25T05:43:49Z,@AbhijnaShivapuram,I wonder what he says now after the israel palestine war! About the mindset that led to a genocide?!!,0,0
46,2023-11-25T04:52:30Z,@world_of_cricket.07,The fact jsd puts forward and counter the opposition in second is unbelievable.,0,0
47,2023-11-25T03:22:32Z,@siddhanthreddy708,Very sad that people like Sai Deepak comes to your podcast and gives you questions to ask and he replies with political agenda od promoting actor Pavan kalyan as a learned person. Just see the video of Pavan Kalyan campaigning for BJP saying that BJP is ruling in 31 states I repeat 31 states. Sorry that for the sake of money you are inviting such people and asking the questions given by them and in turn promoting people like Pavan Kalyan and likes. Very Sad..,1,0
48,2023-11-24T16:14:07Z,@vikskukreja,"J Sai Deepak is a legend, motivating and giving clarity to so many Indians while we listen to him. Take a bow Man",0,0
49,2023-11-24T13:55:45Z,@aryanupadhyay3807,57:33 The Tombstone meme,1,0
50,2023-11-24T10:13:56Z,@murlidharraokoppalkar286,Mind-blowing  podcast ,1,0
51,2023-11-24T07:35:06Z,@user-ne7dh1cx4t,26:15  Khilafat movement messed up the nation  Why support something that is not related to Indian independence,0,0
52,2023-11-24T07:30:56Z,@user-ne7dh1cx4t,25:20  BR Ambedkar is completely wrong,0,0
53,2023-11-24T06:55:34Z,@user-ne7dh1cx4t,15:15  This is really a good point he made,0,0
54,2023-11-24T06:53:19Z,@user-ne7dh1cx4t,14:18 truth ,0,0
55,2023-11-23T21:04:27Z,@karthikeyanpalanivelu1039,"There are OC or FC Hindus. There are OBC Hindus. There are SC Hindus. There are ST Hindus.  Which Hindu side does You, RSS and BJP stand on?",0,0
56,2023-11-23T19:36:31Z,@adityashukla8711,Plz invite Major Gaurav Arya,0,0
57,2023-11-23T12:30:21Z,@praveenpandey4354,Nice,0,0
58,2023-11-23T09:37:24Z,@ssnsarmachalla7352,CITIZENSHIP Articles 5 to 10 must be implemented immediately and illegal immigrants must be sent out,0,0
59,2023-11-23T00:13:47Z,@user-wm4so2pm6l,,0,0
60,2023-11-22T13:16:35Z,@AnilAnil-vj2hu,Plz invite ex Muslim sahil ,1,0
61,2023-11-22T10:28:08Z,@talesbyrishabhshukla1300,Bring sudhanshu trivedi,0,0
62,2023-11-21T13:57:33Z,@class10icse83,He is an ocean of knowledge please make him the PM of india,1,0
63,2023-11-21T05:08:48Z,@vs-rz7kk,I like him because he is very open about his beliefs and states the facts in a way that its easier for people to understand his point of views and as an hindu I think he stands up for his culture and heritage plus he is a south India and for some reason I have a thing for south India lol,0,0
64,2023-11-21T04:24:58Z,@ttyagi7584,Hindi podcast chahiye please,0,0
65,2023-11-20T20:11:52Z,@protectearth720,It's really pleasure to listen j sai Deepak but he striking on a certain community is not good.. its make his self sn example of radicalization ,0,0
66,2023-11-20T17:33:02Z,@Anjalitiwari-qg8gy,He is a modi vs j sai deepak as. Prime minister and vote for  Deepak ,1,0
67,2023-11-20T14:19:08Z,@SunGoku05,"Saadhu Saadhuuuu Saadhuuu, Sai sir bow down to ur intellect, reasoning and morea",0,0
68,2023-11-20T13:47:57Z,@Padhmini_28,Call him again Ranveeeeerrrrr,0,0
69,2023-11-20T13:24:58Z,@Amareeka,7:10 rather it's hindi .,0,0
70,2023-11-20T10:21:17Z,@shivawithanand,Tombstone say :- Burn me please jay shree ram,0,0
71,2023-11-20T07:53:07Z,@sahilmalik8211,Watching this episode for the 4th time. What a man.,0,0
72,2023-11-20T06:37:48Z,@Om_Bundele,57:52 Burn Me Pls,0,0
73,2023-11-20T04:00:24Z,@user-ju7xv1xv4g,I am a kerala pulayan . He is liar,0,0
74,2023-11-20T03:45:16Z,@kehsavchandsharma9070,CAA MUST BE IMPLIMENTED WITHOUT ANY DELAY,0,0
75,2023-11-19T20:02:36Z,@nischalram,Brilliant,0,0
76,2023-11-19T18:49:26Z,@pramit7745,Why this black guy talks too much  Please don't come in Bengal  Joy Ma Durga,0,0
77,2023-11-19T17:51:45Z,@arunantony5534,Jai sai deepak is a  in knowledge,0,0
78,2023-11-19T13:29:26Z,@son_of_destiny,Jai Sai is rarest Gem of India ,0,0
79,2023-11-18T16:40:33Z,@sachindas7937,"The last part imp, everyone i see runs to big city",1,0
80,2023-11-18T14:34:39Z,@shashinpatel5357,Best podcast ever,1,0
81,2023-11-17T20:30:57Z,@su2000,Saideepak always rocks....,1,0
82,2023-11-17T18:53:44Z,@PraveenTiwari-rj5nw,"For better understanding in talk do speed down to 0.75 Thnx me later,",0,0
83,2023-11-17T10:43:55Z,@charitagrawal9185,My Humble request to Ranveer to rename this episode to *Sir Sai Deepak Unplugged* ,0,0
84,2023-11-17T09:23:35Z,@curtisjackson3375,He his jon Jones of India who fights with words,1,0
85,2023-11-17T08:48:35Z,@saurabhsharma7628,,0,0
86,2023-11-17T03:30:46Z,@rupambanik7255,"Mr. Deepak, there's no need to boast about your English; it's average. Your understanding of Hindu culture seems quite limited. True education involves possessing a broad, inclusive mindset and advocating for humanity. While you focus on certain unsettling aspects of Indian civilization, you overlook the enduring current of social harmony among the common people of India.",0,0
87,2023-11-17T02:51:42Z,@anuragtiwari259,Dr tharoor needed on this show,0,0
88,2023-11-16T19:17:57Z,@rockyguevera,Deepak sir or Ranveer could you plz confirm can I take Ayyappa Swamy Deeksha after Six months of my Father's Demise?,0,0
89,2023-11-16T17:48:14Z,@uzumakiMADDYkun,The views and the likes doesn't match..thats lots of good insight for the upcoming generation  Thank you TRS for the podcast ,0,0
90,2023-11-16T11:13:30Z,@gameforceone6250,Tell how safe UP is to hathras victim,0,0
91,2023-11-15T18:37:34Z,@user-ep1gj2jl5q,Ranveer bro its first time i am watching your podcast aur show ...but i am not here for you & congratulations you have interviewed someone which you ll really proud in future.,0,0
92,2023-11-15T10:50:28Z,@shyamnagarmat6678,J Sai  Deepak  explains the Scenario around  Law  & Jurisprudence lucidly.   Best  Wishes  to  J  Sai  Deepak. ,1,0
93,2023-11-15T06:11:39Z,@user-rl1bl8tq2t,this man has changed my ideology from secular to kattar hindu thanku deepak sir,3,0
94,2023-11-15T02:20:45Z,@PottaChekkan-nr7cs,Burn me please He is just too good  57:55,1,0
95,2023-11-14T17:14:14Z,@saralad7172,"Such opinions should loom with frequency to train and educate the brains, masked with political rivals for dynasties.",0,0
96,2023-11-13T17:51:24Z,@AnilKumar-lv1ty,"Monday 13 November 2023 Ascending Dwapar year 323: As long as Bharat, any other nation or even an individual operates on the principles of Sab ka saath, Sub ka vikaas same as Vasudhev Kutumbakam or the world (cosmos) is one home and the spirit of Sarvae bhavanti sukhinah, the spirit of goodness (prosperity, peace, cooperation, etc.) would spread and benefit the whole world. Fortunately Bharat being a democratic and spiritual nation is pursuing that very goal hence the future is bright for all.",0,0
97,2023-11-13T08:48:04Z,@RohanSingh-oq1nl,Bring him again,0,0
98,2023-11-13T05:29:35Z,@Wtttthyuk,Bring him again,0,0
99,2023-11-11T10:04:33Z,@alexdj2325,Translate to hindi,0,0
100,2023-11-11T05:20:33Z,@subhadramahanta452,Invite him again please!!!,1,0
101,2023-11-11T01:24:33Z,@hemangkirtania5152,WE WANT ANOTHER EPISODE WITH JSD ASAP!!!!!!!!!,3,0
102,2023-11-11T01:24:08Z,@hemangkirtania5152,WHEN IS THE NEXT EPISODE COMING ?????????,1,0
103,2023-11-10T20:03:20Z,@raghavraj5322,i think this man is not  just the begineeng might be the end,0,0
104,2023-11-10T16:10:47Z,@aneesmohammed.k.p8628,Why is Kerala being targeted like this? It is disheartening to see the hatred towards us.,0,0
105,2023-11-10T08:19:46Z,@SamratAlok,"Usually i listen any prominent speaker  1.25 or 1.5 speed, by this time i listen J SAI DEEPAK ji on 0.75 speed.   Wow..! Great...!  He has So deep knowledge abt most of Issues in our Nation.",0,0
106,2023-11-09T18:42:29Z,@umangverma3775,He is a hindu lion...,2,0
107,2023-11-09T13:20:33Z,@ilayathalabathy,who is this guy?  imposing his personal agenda.,0,2
108,2023-11-09T08:42:03Z,@annettesadhoe1516,,0,0
109,2023-11-08T05:41:23Z,@AbhishekKumar-rr4gm,"This man is doing Great work, probably graetest work of current time. Hope his thought reaches every one.",2,0
110,2023-11-07T12:59:10Z,@divyeshprajapati909,Invite mehul boghara advocate from Gujrat,0,0
111,2023-11-06T17:37:34Z,@addhyansingh7845,Please Invite Dr Shashi tharoor..,0,0
112,2023-11-06T16:22:05Z,@Iqrakhan09291,Very resourceful and logical podcast. Appreciate the quality and content of the conversation.,0,0
113,2023-11-04T11:13:15Z,@campingisdead,"\""Man\"", \""Dude\"", \""Bro\""? Seriously ranveer bhai?",0,0
114,2023-11-03T21:07:27Z,@sudhakpad,"5 things he would do as PM and I have already voted you for a PM! Man, what brilliance and beautiful vision for the country!",1,0
115,2023-11-03T05:30:38Z,@gullycricket5336,BIHAR is like rahul gandhi of Indian politics ...Despite of the brilliant source of having everything we are topping the table from behind.,0,0
116,2023-11-02T18:49:30Z,@vishals7736,We all know how big dalla he is of BJP,0,1
117,2023-11-02T08:10:41Z,@matthewjoseph7671,"\"" Yeah Man \"" ...Thank You BRO \"" ??? ARROGANCE Personified .....HATS OFF to The Wonderful Sai Deepak for His HUMILITY in the Face of Such ARROGANCE ....a TRUE Indian From the \""South of India \"" ....VALGAI Sai Deepak !!!",0,0
118,2023-11-02T08:06:53Z,@matthewjoseph7671,"One Thing I Noticed was Mr Ranveer Addressing Sai Deepak  Twice Or Thrice as :   \"" DUDE \""  -  Gen XYZ or Whatever category Mr Ranveer Falls Into -  I am of the Firm Opinion that it was in VERY POOR TASTE of Mr Ranveer to \"" Take That Liberty \"" ....To Me: It Came Across as \"" Arrogant \"".  After all : \"" Respect for Elders \"" is a Fundamental Aspect of the Timeless Principles and Social Values of Sanatana Dharma no ? Maybe I am WRONG ",0,0
119,2023-11-02T07:58:02Z,@matthewjoseph7671,"I usually do not watch this show but  this One Time I did when I saw who the Guest was. I Respect and Admire Sai Deepak for his Intellect, Incisiveness and Passion and I AGREE Completely with his Posit that Bharat IS a Hindu Nation. I am a Practicing Catholic - Spiritual But NOT \"" Religious \""....I was SHOCKED and ASHAMED to listen to what Sai Deepak shared that the \""Christians\"" of the North East Refused the Ritual of Immersing Atal Vajpayee Ji's Ashes citing \"" Religious Dogma \"" !!!! SHAME UPON THEM !!!",0,0
120,2023-11-02T03:27:41Z,@sanskriti_v,"I am from Bihar, but I live in kerala, I used to feel so bad that how different ( good infra, educated people,  safety, etc)it is to live in kerala than Bihar ( no scope for educated people,  bad infra, cleanliness issue, safety, etc). But I think Bihars power lies in bringing back it's cultural heritage which was richest and most prominent before mughal invasions. Being a Bihari I feel strongly that it lacked a good leadership from a very very long time....Lalu kha gaya aur nithish ji maje me hai....",3,0
121,2023-11-01T21:03:32Z,@tapaskandhil2872,We should definitely learn from this man the way he sees and talks and the perspective he holds with neutral mindset. But here youth is only discussing about how good english he speaks,0,0
122,2023-10-30T18:24:11Z,@nuggutube,Really love his conversations and debates ,1,0
123,2023-10-30T13:39:14Z,@devaryan104,57:52 best answer....,2,0
124,2023-10-30T11:36:44Z,@Love-dz1um,Shocked to hear that people are impressed more with English rather than content and the patriotism in every breath of him.. to me he is a true brainy patriot with real facts .,1,0
125,2023-10-29T05:51:49Z,@Tomahawk_101,We need more of his podcasts,6,0
126,2023-10-28T21:54:11Z,@arunimaraturi6306,"Great work Ranveer , always been fond of ur work, giving us best information directly from the experts and JSD sir one of those figure when listening to him he directly  hits to the  truths ,those are bold truths , loved this podcast.",4,0
127,2023-10-28T21:07:45Z,@cheenakashyap8480,Invite him agai do talk about only history and politics,4,0
128,2023-10-28T20:38:56Z,@cheenakashyap8480,Invite him again.,4,0
129,2023-10-28T12:11:35Z,@ram_manavi,Please interview string vinod  please,0,0
130,2023-10-28T07:38:00Z,@harishreddy814,Iam an Indian from South but not a South Indian ,0,2
131,2023-10-28T05:35:09Z,@kamakshialuru4250,such a straightforward analysis.kudos to him,1,0
132,2023-10-27T20:01:02Z,@erenandlelouch9173,Bring him back again,1,0
133,2023-10-27T18:25:29Z,@rpk8718,Salute to Sai J Deepak,4,0
134,2023-10-26T16:08:58Z,@Shermanlive,I am a Sri Lankan Budhist who has imense respect for Sanatana Dharma. Protect Sanatana Dharma at any cost by living your lives accordingly by being an example to the society. Har Har Mahadev.,7,0
135,2023-10-26T05:51:21Z,@motivationclub9735,Keep it casual segment is useless. The reason people come to podcast section is that they do want to go deep in the topic not just casual chit chatting. Please consider removing this segment. It is decreasing the substance of a podcast.,1,0
136,2023-10-25T23:37:05Z,@jkbidkar,i addicted to intro music and also trs hindi and english,1,0
137,2023-10-25T16:45:48Z,@scarfstyle,"Absolutely Motivating & Inspiring talk!! J Sai Deepak is sooooo knowledgeable - its unlike anyone! He knows d crux/ d core of d matter! And that is y he speaks with such conviction, its delightful to hear him.  Plus, d clarity of thought & clarity of expression with which he speaks - its straight 'to the point' - it changes ur perspective on a subject & informs u correctly. He is amongst few who keeps me alert & I m All Ears to him whenever he speaks! JSD ROCKS! ",1,0
138,2023-10-25T13:33:06Z,@pinkpanther8983,Periya thala,0,0
139,2023-10-25T10:12:01Z,@AlokGaur-hb3vk,"25th October 2023 = Thanks to internet and social media , voices like Sai and Anand Ranganathan are reaching millions.",1,0
140,2023-10-25T09:56:07Z,@pavanzeal3895,Sai depak is talking about Pawan Kalyan i am really impressed and surprising however some Telugu people are not understand what pawan Kalyan is. Sai Depak is really inspiring with his tremendous knowledge about Indian eco system.,1,0
141,2023-10-25T08:18:34Z,@ArnavChaudhary-yq6vq,J sai ,0,0
142,2023-10-25T07:33:03Z,@shantanukadam4982,are bhai  use hinglish where majority of indian understand hindi,0,1
143,2023-10-25T05:59:22Z,@Finance527,Clown to clown,0,0
144,2023-10-25T00:33:06Z,@amitkhanna3617,   ..                        ..              jaaye... ,0,1
145,2023-10-24T15:39:51Z,@dhananjayyadav7726,hey bhagwaan ! Itni adds ,0,0
146,2023-10-24T12:03:54Z,@smeetbhai,Bhai Hindi me banavo yar,0,0
147,2023-10-24T10:21:41Z,@varunmaurya6127,I don't agree with J Sai Deepak on some matters but I have a huge respect for him. ,0,0
148,2023-10-24T10:20:38Z,@varunmaurya6127,J sai Deepak on ,0,0
149,2023-10-24T08:48:16Z,@nikhilshah5751,One of the best podcast till date!!!,0,0
150,2023-10-24T07:36:52Z,@shivendravikram893,Hey hey..what an authentic insight on our society n culture...how can we contribute under j Sai any idea ??,0,0
151,2023-10-24T07:07:07Z,@venkatentertainment9572,S sir u r saying correct.i like ur english conversation style.its verry impressive,0,0
152,2023-10-23T20:27:18Z,@rahulgupta373,I just confined Farhan Akhtars interview and  J Sai is totally right ,2,0
153,2023-10-23T20:09:30Z,@hemkiranlearninghub,I listen to your guests carefully while preparing food for myself as well as washing utensils i.e. whenever i m not studyingand yes in love with sai sir's intellect as well as oratory,1,0
154,2023-10-23T06:00:25Z,@lakshmiwalia7584,Eagerly waiting for Advocates podcast,0,0
155,2023-10-22T21:24:22Z,@rahulsolanki5014,@57:56  jsd  jai shri ram,1,0
156,2023-10-22T20:58:39Z,@slamsam18,Ranveer is intellectually handicapped to be in conversation with Sai Deepak.,2,0
157,2023-10-22T10:23:59Z,@everythingisgood3701,I want to muslim mukut Bharat,2,0
158,2023-10-21T17:44:42Z,@erenandlelouch9173,Bring pawan kalyan,1,0
159,2023-10-21T15:27:45Z,@Anibryan,1:12:45 Talking about Bihar ....i feel exactly the same,0,0
160,2023-10-21T14:00:16Z,@vikassinghpaliwal4720,"Really a great man, who knows the value of true bharat... ",0,0
161,2023-10-21T13:59:47Z,@vikassinghpaliwal4720,"Really a great man, who knows the value of true bharat... ",0,0
162,2023-10-21T10:14:14Z,@ameyshirolkar5468,............... ,0,0
163,2023-10-21T07:15:43Z,@devunisaikiran6737,We need more people like JJ Sai Deepak. I want to see him in politics,1,0
164,2023-10-20T20:41:31Z,@Otesego_Genesis666,"If BJP realises that they anyway dont have the Muslim vote since they picture them as kattar-Hindu party, which btw they r not AT ALL, so just ban WAQF board, the WAQF Act, totally abolish them. If anyway ur not gonna get their vote at least dont protect such obscure board and Act",1,0
165,2023-10-20T11:00:52Z,@Randomsena_supporter,14:14 this is happening because of bloody politics is creating shit out of everything even if it is good for peoples and this is how much foolish we are to be influenced by this stupid political propagandas.,0,0
166,2023-10-20T08:00:46Z,@amitrathod4408,Man with a meaning..Man with a purpose...Man with a pride...we need more like him...our future is secure,12,0
167,2023-10-19T21:36:24Z,@FaisalKhan-vg5el,"Why BJP politicians use inappropriate language openly for minorities? While advocating for Mr. Yogi, why you didn't raise the data of Mob Lynchings happening every other day in U.P? or may be rapes and scams? it is simply a power shift in every dept. be it a politics or crime. Why do you think Europe lost their Identical and cultural values coz of being Liberal and diverse? When people were confused or scared of C.A.A, Why Mr. Yogi used really harsh and provoking speeches against only Indian Muslim? I am from Bhopal, MP and I am a proud Indian Muslim, the case you discussed about the rate card of Indian girls and justifying your stand about India is actually a quite manipulative and unnecessary, you know the topic will be moved to other direction when minorities start telling you about their suffering for having different faith and Identity.",0,5
168,2023-10-19T16:43:38Z,@satyanandalachman9252,fantastic,0,0
169,2023-10-18T05:39:33Z,@JK-sr4le,JSD is a gem,0,0
170,2023-10-17T16:28:05Z,@jumteryomcha8653,The former PM's ashes were immersed without any hassle. Hindu priest did the immersion ritual in presence of bjp members majority of whom were Christians. It was unfortunate that people were blowing the issue out of proportion.,0,0
171,2023-10-17T15:39:37Z,@gkunlimited4315,The way he explains his views and especially the simplicity is just amazing.,0,0
172,2023-10-17T10:02:45Z,@arkasinharoy,"And by the way, the image of Genghis Khan that popped up, is actually Kublai Khan.",0,0
173,2023-10-17T09:58:19Z,@arkasinharoy,"Your national and civilizational interest is Brahmanical, which is 5%. Your day of reckoning is on the way.",0,2
174,2023-10-16T10:35:09Z,@arkamukherjee8412,An excellent show. Do we get to know the narrative of what's going on in West Bengal and how the State can utilize its resources and progress. In the future,0,0
175,2023-10-15T12:42:15Z,@susheelpagote9513,12:10,0,0
176,2023-10-15T10:25:55Z,@robinsharma3160,Kanhiya kumar ko bulawo,0,0
177,2023-10-14T20:04:46Z,@shashiku663,"It's 1:31am , I'm not ready to finish.  Awesome.  As you said in the end, he's made for such pod cast importantly host like you and team like your team whoever prepared all questions and pattern.  God bless both of you",0,0
178,2023-10-14T10:49:15Z,@ryanpahuja2730,Burn me pls !,0,0
179,2023-10-14T09:27:12Z,@vivekdsouzaa3714,"Our ancestors were hindus, we should admit it... Going back or not is our choice but we must respect and learn from hinduism... After all it is a beautiful way of living life",0,0
180,2023-10-13T22:17:51Z,@kawaljeetsinghnijjar9168,SAI DEEPAK HAS LEARNED WRONG HISTORY ABOUT RULER OF PUNJAB RANJEET SINGH . RANJEET SINGH NEVER GAVE DEATH PENALTY IN HIS RULE .,0,0
181,2023-10-13T19:57:41Z,@user-sl9ch7wn9t,Bhaiya inko sahi platform nahi Diya toh manavta ki hani hogi..samjo,0,0
182,2023-10-13T05:22:00Z,@nish-ank,On CAA why ranveer did not interject with the NRC claim (amit shah as HM made it amply clear on the chronology) which really was the Achilles heel in this whole protest saga. ,0,0
183,2023-10-12T05:48:25Z,@ncertscienceexperiments9799,Please do a session with Sudhanshu Trivedi sir ,1,0
184,2023-10-12T04:49:44Z,@SanataniPutin,",for first time, I have found any person to hear so long without getting bored because of his combinations of facts and logic.. I just  J Sai Deepak..",1,0
185,2023-10-11T16:42:12Z,@crystalelectrodynamixpvtlt7904,Very true as I listened just now,0,0
186,2023-10-11T16:36:19Z,@ashishsonaniya7462,What a legend j Sai Deepak is.. hats off... And i strongly agree that temples of state government se free karna next election mudda hona chahie ,0,0
187,2023-10-11T16:16:38Z,@crystalelectrodynamixpvtlt7904,I want such a people who talk about truth..A good interview,0,0
188,2023-10-09T18:59:49Z,@Wtttthyuk,Love from Karnataka let's protect DHARMA  ,1,0
189,2023-10-09T16:25:37Z,@truegod...,"\""The left will no more remain cool\"" ",1,0
190,2023-10-08T16:19:50Z,@narayananr577,Too louda laughter sounds to Attract attention.,0,0
191,2023-10-08T11:42:43Z,@ramap4954,Wanna listen Rubika liyaquat ..please bring her as guest,0,0
192,2023-10-08T11:07:51Z,@rahulsolanki5014,Best podcast ever,1,0
193,2023-10-08T09:21:07Z,@tamilselvi9657,"J Sai Deepak sir , Rocks",3,0
194,2023-10-08T07:49:49Z,@user-kq4tk5nw6m,In Air Force day,1,0
195,2023-10-08T07:49:29Z,@user-kq4tk5nw6m,Crazy.... . I'm very glad.  Happy to see you here bro.,0,0
196,2023-10-08T07:41:23Z,@user-kq4tk5nw6m,My senior in NCC ah???  Deepak? Son of Police officer at mysure?,0,0
197,2023-10-08T07:39:27Z,@zodiac2685,Woww...this guy is not what I thought he is. I kinda like him now and looking forward to explore him more on YT.,0,0
198,2023-10-08T06:51:36Z,@ronaldinho1458,,0,0
199,2023-10-08T00:11:52Z,@shreyans685,Double and hundred likes,0,0
200,2023-10-07T17:08:54Z,@neharattan9826,Ranveer your energy on JAI SHRI RAM was what I have been waiting for since I started watching your podcasts!!!!! Thank you for that ,1,0
